


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.MOTION_1.motion_t1.FX (newton)
C.  .needle_dynamics.Last_Run.MOTION_1.motion_t2.FY (newton)
D.  .needle_dynamics.Last_Run.MOTION_1.motion_t3.FZ (newton)

       A               B               C               D         
 0.000000E+00    0.000000E+00    0.000000E+00    4.321004E+04   
 5.000000E-03   -8.597211E-04    0.000000E+00    9.543021E-01   
 1.000000E-02    1.164639E-03    0.000000E+00    9.614070E-01   
 1.500000E-02    1.774783E-03    0.000000E+00    9.471528E-01   
 2.000000E-02    1.196921E-03    0.000000E+00    9.276521E-01   
 2.500000E-02    2.003147E-04    0.000000E+00    9.058518E-01   
 3.000000E-02   -6.131064E-04    0.000000E+00    8.832829E-01   
 3.500000E-02   -8.734111E-04    0.000000E+00    8.656736E-01   
 4.000000E-02   -7.387737E-04    0.000000E+00    8.512039E-01   
 4.500000E-02   -4.087296E-04    0.000000E+00    8.403419E-01   
 5.000000E-02   -8.135754E-05    0.000000E+00    8.330610E-01   
 5.500000E-02    1.305242E-04    0.000000E+00    8.285313E-01   
 6.000000E-02    2.057065E-04    0.000000E+00    8.257900E-01   
 6.500000E-02    1.790443E-04    0.000000E+00    8.238981E-01   
 7.000000E-02    1.008915E-04    0.000000E+00    8.220656E-01   
 7.500000E-02    1.142734E-05    0.000000E+00    8.197207E-01   
 8.000000E-02   -6.810426E-05    0.000000E+00    8.165465E-01   
 8.500000E-02   -1.277277E-04    0.000000E+00    8.124217E-01   
 9.000000E-02   -1.677133E-04    0.000000E+00    8.073627E-01   
 9.500000E-02   -1.888613E-04    0.000000E+00    8.015401E-01   
 1.000000E-01   -1.915066E-04    0.000000E+00    7.951813E-01   
 1.050000E-01   -1.757474E-04    0.000000E+00    7.885138E-01   
 1.100000E-01   -1.466570E-04    0.000000E+00    7.818272E-01   
 1.150000E-01   -1.126717E-04    0.000000E+00    7.752630E-01   
 1.200000E-01   -7.962836E-05    0.000000E+00    7.689200E-01   
 1.250000E-01   -5.175149E-05    0.000000E+00    7.628405E-01   
 1.300000E-01   -3.199586E-05    0.000000E+00    7.570138E-01   
 1.350000E-01   -2.176528E-05    0.000000E+00    7.514076E-01   
 1.400000E-01   -2.067433E-05    0.000000E+00    7.459706E-01   
 1.450000E-01   -2.682290E-05    0.000000E+00    7.406451E-01   
 1.500000E-01   -3.749615E-05    0.000000E+00    7.353773E-01   
 1.550000E-01   -4.989622E-05    0.000000E+00    7.301243E-01   
 1.600000E-01   -6.166109E-05    0.000000E+00    7.248571E-01   
 1.650000E-01   -7.112005E-05    0.000000E+00    7.195613E-01   
 1.700000E-01   -7.735411E-05    0.000000E+00    7.142344E-01   
