Time (s),Handle Position x (m),Handle Position y (m),Handle Position z (m),Handle Euler phi (rad),Handle Euler theta (rad),Handle Euler psi (rad),Reaction Force x (m),Reaction Force y (m),Reaction Force z (m),Reaction Moment x (m),Reaction Moment y (m),Reaction Moment z (m),Tip Position x (m),Tip Position y (m),Tip Position z (m),Tip Euler phi (rad),Tip Euler theta (rad),Tip Euler psi (rad),Input Force x (m),Input Force y (m),Input Force z (m),Input Moment x (m),Input Moment y (m),Input Moment z (m)
5.000000E-02,-7.650000E-02,0.000000E+00,3.128689E-02,0.000000E+00,0.000000E+00,0.000000E+00,-8.135754E-05,0.000000E+00,8.330610E-01,0.000000E+00,9.427866E-03,0.000000E+00,3.387577E-01,0.000000E+00,2.788489E-02,1.570796E+00,2.543626E-02,4.712389E+00,0.000000E+00,0.000000E+00,2.997502E-02,0.000000E+00,0.000000E+00,0.000000E+00
5.500000E-02,-7.650000E-02,0.000000E+00,3.438582E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.305242E-04,0.000000E+00,8.285313E-01,0.000000E+00,1.011071E-02,0.000000E+00,3.387280E-01,0.000000E+00,3.229424E-02,1.570796E+00,3.263906E-02,4.712389E+00,0.000000E+00,0.000000E+00,3.296677E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.000000E-02,-7.650000E-02,0.000000E+00,3.747626E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.057065E-04,0.000000E+00,8.257900E-01,0.000000E+00,1.031849E-02,0.000000E+00,3.387018E-01,0.000000E+00,3.632417E-02,1.570796E+00,3.789760E-02,4.712389E+00,0.000000E+00,0.000000E+00,3.595686E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.500000E-02,-7.650000E-02,0.000000E+00,4.055746E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.790443E-04,0.000000E+00,8.238981E-01,0.000000E+00,1.030201E-02,0.000000E+00,3.386816E-01,0.000000E+00,4.004713E-02,1.570796E+00,4.159478E-02,4.712389E+00,0.000000E+00,0.000000E+00,3.894517E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.000000E-02,-7.650000E-02,0.000000E+00,4.362865E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.008915E-04,0.000000E+00,8.220656E-01,0.000000E+00,1.027212E-02,0.000000E+00,3.386665E-01,0.000000E+00,4.355670E-02,1.570796E+00,4.422490E-02,4.712389E+00,0.000000E+00,0.000000E+00,4.193153E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.500000E-02,-7.650000E-02,0.000000E+00,4.668907E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.142734E-05,0.000000E+00,8.197207E-01,0.000000E+00,1.038147E-02,0.000000E+00,3.386544E-01,0.000000E+00,4.694818E-02,1.570796E+00,4.629195E-02,4.712389E+00,0.000000E+00,0.000000E+00,4.491581E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.000000E-02,-7.650000E-02,0.000000E+00,4.973798E-02,0.000000E+00,0.000000E+00,0.000000E+00,-6.810426E-05,0.000000E+00,8.165465E-01,0.000000E+00,1.071372E-02,0.000000E+00,3.386428E-01,0.000000E+00,5.030224E-02,1.570796E+00,4.822313E-02,4.712389E+00,0.000000E+00,0.000000E+00,4.789786E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.500000E-02,-7.650000E-02,0.000000E+00,5.277461E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.277277E-04,0.000000E+00,8.124217E-01,0.000000E+00,1.130476E-02,0.000000E+00,3.386292E-01,0.000000E+00,5.368154E-02,1.570796E+00,5.035135E-02,4.712389E+00,0.000000E+00,0.000000E+00,5.087753E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.000000E-02,-7.650000E-02,0.000000E+00,5.579822E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.677133E-04,0.000000E+00,8.073627E-01,0.000000E+00,1.214577E-02,0.000000E+00,3.386119E-01,0.000000E+00,5.712670E-02,1.570796E+00,5.289374E-02,4.712389E+00,0.000000E+00,0.000000E+00,5.385467E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.500000E-02,-7.650000E-02,0.000000E+00,5.880807E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.888613E-04,0.000000E+00,8.015401E-01,0.000000E+00,1.319401E-02,0.000000E+00,3.385896E-01,0.000000E+00,6.065586E-02,1.570796E+00,5.594953E-02,4.712389E+00,0.000000E+00,0.000000E+00,5.682914E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.000000E-01,-7.650000E-02,0.000000E+00,6.180340E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.915066E-04,0.000000E+00,7.951813E-01,0.000000E+00,1.439042E-02,0.000000E+00,3.385615E-01,0.000000E+00,6.427066E-02,1.570796E+00,5.953120E-02,4.712389E+00,0.000000E+00,0.000000E+00,5.980080E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.050000E-01,-7.650000E-02,0.000000E+00,6.478348E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.757474E-04,0.000000E+00,7.885138E-01,0.000000E+00,1.566579E-02,0.000000E+00,3.385276E-01,0.000000E+00,6.795444E-02,1.570796E+00,6.355531E-02,4.712389E+00,0.000000E+00,0.000000E+00,6.276949E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E-01,-7.650000E-02,0.000000E+00,6.774758E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.466570E-04,0.000000E+00,7.818272E-01,0.000000E+00,1.695530E-02,0.000000E+00,3.384884E-01,0.000000E+00,7.167945E-02,1.570796E+00,6.787999E-02,4.712389E+00,0.000000E+00,0.000000E+00,6.573508E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.150000E-01,-7.650000E-02,0.000000E+00,7.069497E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.126717E-04,0.000000E+00,7.752630E-01,0.000000E+00,1.821345E-02,0.000000E+00,3.384448E-01,0.000000E+00,7.541806E-02,1.570796E+00,7.236406E-02,4.712389E+00,0.000000E+00,0.000000E+00,6.869743E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E-01,-7.650000E-02,0.000000E+00,7.362491E-02,0.000000E+00,0.000000E+00,0.000000E+00,-7.962836E-05,0.000000E+00,7.689200E-01,0.000000E+00,1.941523E-02,0.000000E+00,3.383978E-01,0.000000E+00,7.914754E-02,1.570796E+00,7.689195E-02,4.712389E+00,0.000000E+00,0.000000E+00,7.165638E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.250000E-01,-7.650000E-02,0.000000E+00,7.653669E-02,0.000000E+00,0.000000E+00,0.000000E+00,-5.175149E-05,0.000000E+00,7.628405E-01,0.000000E+00,2.055134E-02,0.000000E+00,3.383484E-01,0.000000E+00,8.285082E-02,1.570796E+00,8.137778E-02,4.712389E+00,0.000000E+00,0.000000E+00,7.461180E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E-01,-7.650000E-02,0.000000E+00,7.942958E-02,0.000000E+00,0.000000E+00,0.000000E+00,-3.199586E-05,0.000000E+00,7.570138E-01,0.000000E+00,2.162345E-02,0.000000E+00,3.382973E-01,0.000000E+00,8.651636E-02,1.570796E+00,8.576464E-02,4.712389E+00,0.000000E+00,0.000000E+00,7.756355E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.350000E-01,-7.650000E-02,0.000000E+00,8.230287E-02,0.000000E+00,0.000000E+00,0.000000E+00,-2.176528E-05,0.000000E+00,7.514076E-01,0.000000E+00,2.264079E-02,0.000000E+00,3.382453E-01,0.000000E+00,9.013789E-02,1.570796E+00,9.002325E-02,4.712389E+00,0.000000E+00,0.000000E+00,8.051149E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.400000E-01,-7.650000E-02,0.000000E+00,8.515586E-02,0.000000E+00,0.000000E+00,0.000000E+00,-2.067433E-05,0.000000E+00,7.459706E-01,0.000000E+00,2.361720E-02,0.000000E+00,3.381925E-01,0.000000E+00,9.371381E-02,1.570796E+00,9.414891E-02,4.712389E+00,0.000000E+00,0.000000E+00,8.345547E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.450000E-01,-7.650000E-02,0.000000E+00,8.798783E-02,0.000000E+00,0.000000E+00,0.000000E+00,-2.682290E-05,0.000000E+00,7.406451E-01,0.000000E+00,2.456820E-02,0.000000E+00,3.381391E-01,0.000000E+00,9.724615E-02,1.570796E+00,9.815593E-02,4.712389E+00,0.000000E+00,0.000000E+00,8.639536E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.500000E-01,-7.650000E-02,0.000000E+00,9.079810E-02,0.000000E+00,0.000000E+00,0.000000E+00,-3.749615E-05,0.000000E+00,7.353773E-01,0.000000E+00,2.550828E-02,0.000000E+00,3.380849E-01,0.000000E+00,1.007391E-01,1.570796E+00,1.020703E-01,4.712389E+00,0.000000E+00,0.000000E+00,8.933102E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.550000E-01,-7.650000E-02,0.000000E+00,9.358596E-02,0.000000E+00,0.000000E+00,0.000000E+00,-4.989622E-05,0.000000E+00,7.301243E-01,0.000000E+00,2.644904E-02,0.000000E+00,3.380294E-01,0.000000E+00,1.041979E-01,1.570796E+00,1.059225E-01,4.712389E+00,0.000000E+00,0.000000E+00,9.226231E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.600000E-01,-7.650000E-02,0.000000E+00,9.635073E-02,0.000000E+00,0.000000E+00,0.000000E+00,-6.166109E-05,0.000000E+00,7.248571E-01,0.000000E+00,2.739830E-02,0.000000E+00,3.379724E-01,0.000000E+00,1.076273E-01,1.570796E+00,1.097417E-01,4.712389E+00,0.000000E+00,0.000000E+00,9.518910E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.650000E-01,-7.650000E-02,0.000000E+00,9.909173E-02,0.000000E+00,0.000000E+00,0.000000E+00,-7.112005E-05,0.000000E+00,7.195613E-01,0.000000E+00,2.836004E-02,0.000000E+00,3.379136E-01,0.000000E+00,1.110312E-01,1.570796E+00,1.135519E-01,4.712389E+00,0.000000E+00,0.000000E+00,9.811125E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.700000E-01,-7.650000E-02,0.000000E+00,1.018083E-01,0.000000E+00,0.000000E+00,0.000000E+00,-7.735411E-05,0.000000E+00,7.142344E-01,0.000000E+00,2.933500E-02,0.000000E+00,3.378525E-01,0.000000E+00,1.144121E-01,1.570796E+00,1.173699E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.010286E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.750000E-01,-7.650000E-02,0.000000E+00,1.044997E-01,0.000000E+00,0.000000E+00,0.000000E+00,-8.013263E-05,0.000000E+00,7.088834E-01,0.000000E+00,3.032147E-02,0.000000E+00,3.377891E-01,0.000000E+00,1.177712E-01,1.570796E+00,1.212051E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.039411E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.800000E-01,-7.650000E-02,0.000000E+00,1.071654E-01,0.000000E+00,0.000000E+00,0.000000E+00,-7.977564E-05,0.000000E+00,7.035206E-01,0.000000E+00,3.131627E-02,0.000000E+00,3.377233E-01,0.000000E+00,1.211082E-01,1.570796E+00,1.250601E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.068485E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.850000E-01,-7.650000E-02,0.000000E+00,1.098046E-01,0.000000E+00,0.000000E+00,0.000000E+00,-7.697542E-05,0.000000E+00,6.981608E-01,0.000000E+00,3.231557E-02,0.000000E+00,3.376551E-01,0.000000E+00,1.244220E-01,1.570796E+00,1.289324E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.097508E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.900000E-01,-7.650000E-02,0.000000E+00,1.124167E-01,0.000000E+00,0.000000E+00,0.000000E+00,-7.261020E-05,0.000000E+00,6.928185E-01,0.000000E+00,3.331565E-02,0.000000E+00,3.375845E-01,0.000000E+00,1.277110E-01,1.570796E+00,1.328162E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.126477E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.950000E-01,-7.650000E-02,0.000000E+00,1.150011E-01,0.000000E+00,0.000000E+00,0.000000E+00,-6.756999E-05,0.000000E+00,6.875060E-01,0.000000E+00,3.431336E-02,0.000000E+00,3.375117E-01,0.000000E+00,1.309729E-01,1.570796E+00,1.367040E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.155392E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-01,-7.650000E-02,0.000000E+00,1.175571E-01,0.000000E+00,0.000000E+00,0.000000E+00,-6.262717E-05,0.000000E+00,6.822324E-01,0.000000E+00,3.530641E-02,0.000000E+00,3.374369E-01,0.000000E+00,1.342057E-01,1.570796E+00,1.405881E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.184252E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.050000E-01,-7.650000E-02,0.000000E+00,1.200840E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.835175E-05,0.000000E+00,6.770034E-01,0.000000E+00,3.629344E-02,0.000000E+00,3.373602E-01,0.000000E+00,1.374076E-01,1.570796E+00,1.444620E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.213055E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.100000E-01,-7.650000E-02,0.000000E+00,1.225814E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.507475E-05,0.000000E+00,6.718214E-01,0.000000E+00,3.727393E-02,0.000000E+00,3.372816E-01,0.000000E+00,1.405769E-01,1.570796E+00,1.483207E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.241799E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.150000E-01,-7.650000E-02,0.000000E+00,1.250485E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.289975E-05,0.000000E+00,6.666863E-01,0.000000E+00,3.824804E-02,0.000000E+00,3.372015E-01,0.000000E+00,1.437125E-01,1.570796E+00,1.521608E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.270484E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.200000E-01,-7.650000E-02,0.000000E+00,1.274848E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.174313E-05,0.000000E+00,6.615963E-01,0.000000E+00,3.921637E-02,0.000000E+00,3.371196E-01,0.000000E+00,1.468134E-01,1.570796E+00,1.559810E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.299108E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.250000E-01,-7.650000E-02,0.000000E+00,1.298896E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.139245E-05,0.000000E+00,6.565490E-01,0.000000E+00,4.017974E-02,0.000000E+00,3.370363E-01,0.000000E+00,1.498791E-01,1.570796E+00,1.597810E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.327671E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.300000E-01,-7.650000E-02,0.000000E+00,1.322624E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.156997E-05,0.000000E+00,6.515414E-01,0.000000E+00,4.113900E-02,0.000000E+00,3.369513E-01,0.000000E+00,1.529090E-01,1.570796E+00,1.635618E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.356170E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.350000E-01,-7.650000E-02,0.000000E+00,1.346025E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.198963E-05,0.000000E+00,6.465713E-01,0.000000E+00,4.209493E-02,0.000000E+00,3.368648E-01,0.000000E+00,1.559029E-01,1.570796E+00,1.673248E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.384605E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.400000E-01,-7.650000E-02,0.000000E+00,1.369094E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.240106E-05,0.000000E+00,6.416369E-01,0.000000E+00,4.304807E-02,0.000000E+00,3.367767E-01,0.000000E+00,1.588605E-01,1.570796E+00,1.710715E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.412974E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.450000E-01,-7.650000E-02,0.000000E+00,1.391826E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.261719E-05,0.000000E+00,6.367374E-01,0.000000E+00,4.399877E-02,0.000000E+00,3.366870E-01,0.000000E+00,1.617815E-01,1.570796E+00,1.748034E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.441277E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.500000E-01,-7.650000E-02,0.000000E+00,1.414214E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.252554E-05,0.000000E+00,6.318728E-01,0.000000E+00,4.494715E-02,0.000000E+00,3.365957E-01,0.000000E+00,1.646655E-01,1.570796E+00,1.785214E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.469512E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.550000E-01,-7.650000E-02,0.000000E+00,1.436253E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.208567E-05,0.000000E+00,6.270436E-01,0.000000E+00,4.589316E-02,0.000000E+00,3.365028E-01,0.000000E+00,1.675122E-01,1.570796E+00,1.822263E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.497678E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.600000E-01,-7.650000E-02,0.000000E+00,1.457937E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.131674E-05,0.000000E+00,6.222511E-01,0.000000E+00,4.683662E-02,0.000000E+00,3.364083E-01,0.000000E+00,1.703209E-01,1.570796E+00,1.859183E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.525773E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.650000E-01,-7.650000E-02,0.000000E+00,1.479262E-01,0.000000E+00,0.000000E+00,0.000000E+00,-5.027963E-05,0.000000E+00,6.174965E-01,0.000000E+00,4.777728E-02,0.000000E+00,3.363123E-01,0.000000E+00,1.730912E-01,1.570796E+00,1.895972E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.553797E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.700000E-01,-7.650000E-02,0.000000E+00,1.500222E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.905747E-05,0.000000E+00,6.127812E-01,0.000000E+00,4.871486E-02,0.000000E+00,3.362147E-01,0.000000E+00,1.758224E-01,1.570796E+00,1.932626E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.581749E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.750000E-01,-7.650000E-02,0.000000E+00,1.520812E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.773490E-05,0.000000E+00,6.081068E-01,0.000000E+00,4.964912E-02,0.000000E+00,3.361157E-01,0.000000E+00,1.785139E-01,1.570796E+00,1.969138E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.609627E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.800000E-01,-7.650000E-02,0.000000E+00,1.541026E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.640430E-05,0.000000E+00,6.034742E-01,0.000000E+00,5.057984E-02,0.000000E+00,3.360152E-01,0.000000E+00,1.811652E-01,1.570796E+00,2.005503E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.637430E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.850000E-01,-7.650000E-02,0.000000E+00,1.560861E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.510086E-05,0.000000E+00,5.988846E-01,0.000000E+00,5.150686E-02,0.000000E+00,3.359133E-01,0.000000E+00,1.837754E-01,1.570796E+00,2.041715E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.665158E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.900000E-01,-7.650000E-02,0.000000E+00,1.580310E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.388685E-05,0.000000E+00,5.943387E-01,0.000000E+00,5.243009E-02,0.000000E+00,3.358100E-01,0.000000E+00,1.863442E-01,1.570796E+00,2.077768E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.692809E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.950000E-01,-7.650000E-02,0.000000E+00,1.599369E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.275979E-05,0.000000E+00,5.898371E-01,0.000000E+00,5.334946E-02,0.000000E+00,3.357054E-01,0.000000E+00,1.888709E-01,1.570796E+00,2.113658E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.720382E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-01,-7.650000E-02,0.000000E+00,1.618034E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.173552E-05,0.000000E+00,5.853802E-01,0.000000E+00,5.426497E-02,0.000000E+00,3.355996E-01,0.000000E+00,1.913550E-01,1.570796E+00,2.149382E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.747876E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.050000E-01,-7.650000E-02,0.000000E+00,1.636299E-01,0.000000E+00,0.000000E+00,0.000000E+00,-4.078426E-05,0.000000E+00,5.809685E-01,0.000000E+00,5.517663E-02,0.000000E+00,3.354924E-01,0.000000E+00,1.937960E-01,1.570796E+00,2.184938E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.775290E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.100000E-01,-7.650000E-02,0.000000E+00,1.654161E-01,0.000000E+00,0.000000E+00,0.000000E+00,-3.988812E-05,0.000000E+00,5.766022E-01,0.000000E+00,5.608444E-02,0.000000E+00,3.353841E-01,0.000000E+00,1.961934E-01,1.570796E+00,2.220324E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.802623E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.150000E-01,-7.650000E-02,0.000000E+00,1.671615E-01,0.000000E+00,0.000000E+00,0.000000E+00,-3.902326E-05,0.000000E+00,5.722815E-01,0.000000E+00,5.698842E-02,0.000000E+00,3.352745E-01,0.000000E+00,1.985468E-01,1.570796E+00,2.255539E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.829874E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.200000E-01,-7.650000E-02,0.000000E+00,1.688656E-01,0.000000E+00,0.000000E+00,0.000000E+00,-3.816481E-05,0.000000E+00,5.680069E-01,0.000000E+00,5.788858E-02,0.000000E+00,3.351637E-01,0.000000E+00,2.008557E-01,1.570796E+00,2.290584E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.857042E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.250000E-01,-7.650000E-02,0.000000E+00,1.705280E-01,0.000000E+00,0.000000E+00,0.000000E+00,-3.729565E-05,0.000000E+00,5.637787E-01,0.000000E+00,5.878491E-02,0.000000E+00,3.350518E-01,0.000000E+00,2.031197E-01,1.570796E+00,2.325458E-01,4.712389E+00,0.000000E+00,0.000000E+00,1.884126E-01,0.000000E+00,0.000000E+00,0.000000E+00
