Time (s),Handle Position x (m),Handle Position y (m),Handle Position z (m),Handle Euler phi (rad),Handle Euler theta (rad),Handle Euler psi (rad),Reaction Force x (m),Reaction Force y (m),Reaction Force z (m),Reaction Moment x (m),Reaction Moment y (m),Reaction Moment z (m),Tip Position x (m),Tip Position y (m),Tip Position z (m),Tip Euler phi (rad),Tip Euler theta (rad),Tip Euler psi (rad),Input Force x (m),Input Force y (m),Input Force z (m),Input Moment x (m),Input Moment y (m),Input Moment z (m)
5.000000E-02,-7.646256E-02,0.000000E+00,3.367995E-02,-1.570796E+00,3.128689E-02,1.570796E+00,-3.452265E-04,0.000000E+00,8.377090E-01,0.000000E+00,8.136255E-03,0.000000E+00,3.384805E-01,0.000000E+00,1.690388E-02,4.712389E+00,7.875709E-03,1.570796E+00,0.000000E+00,0.000000E+00,2.997502E-02,0.000000E+00,0.000000E+00,0.000000E+00
5.500000E-02,-7.645478E-02,0.000000E+00,3.701582E-02,-1.570796E+00,3.438582E-02,1.570796E+00,-2.831146E-04,0.000000E+00,8.329321E-01,0.000000E+00,9.019449E-03,0.000000E+00,3.384510E-01,0.000000E+00,2.017416E-02,4.712389E+00,4.244670E-03,1.570796E+00,0.000000E+00,0.000000E+00,3.296677E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.000000E-02,-7.644629E-02,0.000000E+00,4.034253E-02,-1.570796E+00,3.747626E-02,1.570796E+00,-2.318690E-04,0.000000E+00,8.294626E-01,0.000000E+00,9.542927E-03,0.000000E+00,3.384169E-01,0.000000E+00,2.317025E-02,4.712389E+00,2.013387E-03,1.570796E+00,0.000000E+00,0.000000E+00,3.595686E-02,0.000000E+00,0.000000E+00,0.000000E+00
6.500000E-02,-7.643709E-02,0.000000E+00,4.365925E-02,-1.570796E+00,4.055746E-02,1.570796E+00,-1.993982E-04,0.000000E+00,8.249820E-01,0.000000E+00,9.858887E-03,0.000000E+00,3.383793E-01,0.000000E+00,2.593657E-02,4.712389E+00,9.461722E-04,1.570796E+00,0.000000E+00,0.000000E+00,3.894517E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.000000E-02,-7.642720E-02,0.000000E+00,4.696518E-02,-1.570796E+00,4.362865E-02,1.570796E+00,-1.765807E-04,0.000000E+00,8.238637E-01,0.000000E+00,1.008913E-02,0.000000E+00,3.383387E-01,0.000000E+00,2.851749E-02,4.712389E+00,8.071510E-04,1.570796E+00,0.000000E+00,0.000000E+00,4.193153E-02,0.000000E+00,0.000000E+00,0.000000E+00
7.500000E-02,-7.641664E-02,0.000000E+00,5.025949E-02,-1.570796E+00,4.668907E-02,1.570796E+00,-1.389495E-04,0.000000E+00,8.194335E-01,0.000000E+00,1.037888E-02,0.000000E+00,3.382959E-01,0.000000E+00,3.098891E-02,4.712389E+00,1.194925E-03,1.570796E+00,0.000000E+00,0.000000E+00,4.491581E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.000000E-02,-7.640539E-02,0.000000E+00,5.354136E-02,-1.570796E+00,4.973798E-02,1.570796E+00,-9.794613E-05,0.000000E+00,8.155669E-01,0.000000E+00,1.081200E-02,0.000000E+00,3.382515E-01,0.000000E+00,3.341058E-02,4.712389E+00,1.792959E-03,1.570796E+00,0.000000E+00,0.000000E+00,4.789786E-02,0.000000E+00,0.000000E+00,0.000000E+00
8.500000E-02,-7.639349E-02,0.000000E+00,5.680999E-02,-1.570796E+00,5.277461E-02,1.570796E+00,-5.685258E-05,0.000000E+00,8.118969E-01,0.000000E+00,1.143113E-02,0.000000E+00,3.382061E-01,0.000000E+00,3.583539E-02,4.712389E+00,2.320294E-03,1.570796E+00,0.000000E+00,0.000000E+00,5.087753E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.000000E-02,-7.638094E-02,0.000000E+00,6.006457E-02,-1.570796E+00,5.579822E-02,1.570796E+00,-2.570276E-05,0.000000E+00,8.068851E-01,0.000000E+00,1.224581E-02,0.000000E+00,3.381602E-01,0.000000E+00,3.830407E-02,4.712389E+00,2.559931E-03,1.570796E+00,0.000000E+00,0.000000E+00,5.385467E-02,0.000000E+00,0.000000E+00,0.000000E+00
9.500000E-02,-7.636775E-02,0.000000E+00,6.330429E-02,-1.570796E+00,5.880807E-02,1.570796E+00,-1.043507E-05,0.000000E+00,8.007981E-01,0.000000E+00,1.323176E-02,0.000000E+00,3.381144E-01,0.000000E+00,4.083637E-02,4.712389E+00,2.404978E-03,1.570796E+00,0.000000E+00,0.000000E+00,5.682914E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.000000E-01,-7.635394E-02,0.000000E+00,6.652835E-02,-1.570796E+00,6.180340E-02,1.570796E+00,-1.128268E-05,0.000000E+00,7.949726E-01,0.000000E+00,1.434495E-02,0.000000E+00,3.380689E-01,0.000000E+00,4.343530E-02,4.712389E+00,1.836264E-03,1.570796E+00,0.000000E+00,0.000000E+00,5.980080E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.050000E-01,-7.633952E-02,0.000000E+00,6.973595E-02,-1.570796E+00,6.478348E-02,1.570796E+00,-2.233892E-05,0.000000E+00,7.896202E-01,0.000000E+00,1.552528E-02,0.000000E+00,3.380236E-01,0.000000E+00,4.608899E-02,4.712389E+00,9.127414E-04,1.570796E+00,0.000000E+00,0.000000E+00,6.276949E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E-01,-7.632451E-02,0.000000E+00,7.292631E-02,-1.570796E+00,6.774758E-02,1.570796E+00,-3.537718E-05,0.000000E+00,7.821954E-01,0.000000E+00,1.672946E-02,0.000000E+00,3.379784E-01,0.000000E+00,4.878115E-02,1.570796E+00,2.832269E-04,4.712389E+00,0.000000E+00,0.000000E+00,6.573508E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.150000E-01,-7.630891E-02,0.000000E+00,7.609863E-02,-1.570796E+00,7.069497E-02,1.570796E+00,-5.004606E-05,0.000000E+00,7.757172E-01,0.000000E+00,1.792841E-02,0.000000E+00,3.379328E-01,0.000000E+00,5.149412E-02,1.570796E+00,1.662177E-03,4.712389E+00,0.000000E+00,0.000000E+00,6.869743E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E-01,-7.629275E-02,0.000000E+00,7.925213E-02,-1.570796E+00,7.362491E-02,1.570796E+00,-6.250704E-05,0.000000E+00,7.695914E-01,0.000000E+00,1.909729E-02,0.000000E+00,3.378867E-01,0.000000E+00,5.421105E-02,1.570796E+00,3.138983E-03,4.712389E+00,0.000000E+00,0.000000E+00,7.165638E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.250000E-01,-7.627605E-02,0.000000E+00,8.238603E-02,-1.570796E+00,7.653669E-02,1.570796E+00,-6.777416E-05,0.000000E+00,7.610179E-01,0.000000E+00,2.022462E-02,0.000000E+00,3.378400E-01,0.000000E+00,5.692144E-02,1.570796E+00,4.661541E-03,4.712389E+00,0.000000E+00,0.000000E+00,7.461180E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E-01,-7.625881E-02,0.000000E+00,8.549955E-02,-1.570796E+00,7.942958E-02,1.570796E+00,-7.828664E-05,0.000000E+00,7.599731E-01,0.000000E+00,2.130550E-02,0.000000E+00,3.377924E-01,0.000000E+00,5.961001E-02,1.570796E+00,6.153296E-03,4.712389E+00,0.000000E+00,0.000000E+00,7.756355E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.350000E-01,-7.624105E-02,0.000000E+00,8.859194E-02,-1.570796E+00,8.230287E-02,1.570796E+00,-7.278448E-05,0.000000E+00,7.513896E-01,0.000000E+00,2.232642E-02,0.000000E+00,3.377439E-01,0.000000E+00,6.226685E-02,1.570796E+00,7.565185E-03,4.712389E+00,0.000000E+00,0.000000E+00,8.051149E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.400000E-01,-7.622280E-02,0.000000E+00,9.166241E-02,-1.570796E+00,8.515586E-02,1.570796E+00,-6.952549E-05,0.000000E+00,7.464807E-01,0.000000E+00,2.331021E-02,0.000000E+00,3.376945E-01,0.000000E+00,6.488842E-02,1.570796E+00,8.881681E-03,4.712389E+00,0.000000E+00,0.000000E+00,8.345547E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.450000E-01,-7.620406E-02,0.000000E+00,9.471022E-02,-1.570796E+00,8.798783E-02,1.570796E+00,-6.248109E-05,0.000000E+00,7.412222E-01,0.000000E+00,2.426461E-02,0.000000E+00,3.376442E-01,0.000000E+00,6.747545E-02,1.570796E+00,1.010975E-02,4.712389E+00,0.000000E+00,0.000000E+00,8.639536E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.500000E-01,-7.618487E-02,0.000000E+00,9.773461E-02,-1.570796E+00,9.079810E-02,1.570796E+00,-5.560153E-05,0.000000E+00,7.368406E-01,0.000000E+00,2.520657E-02,0.000000E+00,3.375932E-01,0.000000E+00,7.003197E-02,1.570796E+00,1.127383E-02,4.712389E+00,0.000000E+00,0.000000E+00,8.933102E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.550000E-01,-7.616524E-02,0.000000E+00,1.007348E-01,-1.570796E+00,9.358596E-02,1.570796E+00,-4.551437E-05,0.000000E+00,7.306059E-01,0.000000E+00,2.614455E-02,0.000000E+00,3.375417E-01,0.000000E+00,7.256229E-02,1.570796E+00,1.239948E-02,4.712389E+00,0.000000E+00,0.000000E+00,9.226231E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.600000E-01,-7.614518E-02,0.000000E+00,1.037102E-01,-1.570796E+00,9.635073E-02,1.570796E+00,-3.723424E-05,0.000000E+00,7.252353E-01,0.000000E+00,2.708794E-02,0.000000E+00,3.374895E-01,0.000000E+00,7.507056E-02,1.570796E+00,1.351158E-02,4.712389E+00,0.000000E+00,0.000000E+00,9.518910E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.650000E-01,-7.612472E-02,0.000000E+00,1.066599E-01,-1.570796E+00,9.909173E-02,1.570796E+00,-2.998793E-05,0.000000E+00,7.200651E-01,0.000000E+00,2.804007E-02,0.000000E+00,3.374369E-01,0.000000E+00,7.756036E-02,1.570796E+00,1.463200E-02,4.712389E+00,0.000000E+00,0.000000E+00,9.811125E-02,0.000000E+00,0.000000E+00,0.000000E+00
1.700000E-01,-7.610388E-02,0.000000E+00,1.095832E-01,-1.570796E+00,1.018083E-01,1.570796E+00,-1.962769E-05,0.000000E+00,7.124310E-01,0.000000E+00,2.900146E-02,0.000000E+00,3.373840E-01,0.000000E+00,8.003372E-02,1.570796E+00,1.577425E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.010286E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.750000E-01,-7.608268E-02,0.000000E+00,1.124794E-01,-1.570796E+00,1.044997E-01,1.570796E+00,-2.236932E-05,0.000000E+00,7.116295E-01,0.000000E+00,2.997912E-02,0.000000E+00,3.373307E-01,0.000000E+00,8.249318E-02,1.570796E+00,1.695506E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.039411E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.800000E-01,-7.606114E-02,0.000000E+00,1.153478E-01,-1.570796E+00,1.071654E-01,1.570796E+00,-1.314134E-05,0.000000E+00,7.035486E-01,0.000000E+00,3.095852E-02,0.000000E+00,3.372771E-01,0.000000E+00,8.493982E-02,1.570796E+00,1.818290E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.068485E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.850000E-01,-7.603928E-02,0.000000E+00,1.181877E-01,-1.570796E+00,1.098046E-01,1.570796E+00,-1.159379E-05,0.000000E+00,6.987494E-01,0.000000E+00,3.194879E-02,0.000000E+00,3.372232E-01,0.000000E+00,8.737332E-02,1.570796E+00,1.945884E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.097508E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.900000E-01,-7.601712E-02,0.000000E+00,1.209984E-01,-1.570796E+00,1.124167E-01,1.570796E+00,-9.018446E-06,0.000000E+00,6.935190E-01,0.000000E+00,3.294060E-02,0.000000E+00,3.371692E-01,0.000000E+00,8.979244E-02,1.570796E+00,2.077937E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.126477E-01,0.000000E+00,0.000000E+00,0.000000E+00
1.950000E-01,-7.599469E-02,0.000000E+00,1.237793E-01,-1.570796E+00,1.150011E-01,1.570796E+00,-6.508801E-06,0.000000E+00,6.881754E-01,0.000000E+00,3.393158E-02,0.000000E+00,3.371149E-01,0.000000E+00,9.219547E-02,1.570796E+00,2.213844E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.155392E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-01,-7.597201E-02,0.000000E+00,1.265295E-01,-1.570796E+00,1.175571E-01,1.570796E+00,-4.018793E-06,0.000000E+00,6.829130E-01,0.000000E+00,3.491921E-02,0.000000E+00,3.370604E-01,0.000000E+00,9.458055E-02,1.570796E+00,2.352915E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.184252E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.050000E-01,-7.594909E-02,0.000000E+00,1.292484E-01,-1.570796E+00,1.200840E-01,1.570796E+00,-1.206582E-06,0.000000E+00,6.776935E-01,0.000000E+00,3.590164E-02,0.000000E+00,3.370057E-01,0.000000E+00,9.694594E-02,1.570796E+00,2.494512E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.213055E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.100000E-01,-7.592597E-02,0.000000E+00,1.319354E-01,-1.570796E+00,1.225814E-01,1.570796E+00,1.986187E-06,0.000000E+00,6.725204E-01,0.000000E+00,3.687805E-02,0.000000E+00,3.369508E-01,0.000000E+00,9.929012E-02,1.570796E+00,2.638126E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.241799E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.150000E-01,-7.590266E-02,0.000000E+00,1.345898E-01,-1.570796E+00,1.250485E-01,1.570796E+00,5.553673E-06,0.000000E+00,6.673947E-01,0.000000E+00,3.784835E-02,0.000000E+00,3.368959E-01,0.000000E+00,1.016120E-01,1.570796E+00,2.783424E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.270484E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.200000E-01,-7.587919E-02,0.000000E+00,1.372110E-01,-1.570796E+00,1.274848E-01,1.570796E+00,9.439687E-06,0.000000E+00,6.623150E-01,0.000000E+00,3.881301E-02,0.000000E+00,3.368408E-01,0.000000E+00,1.039106E-01,1.570796E+00,2.930254E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.299108E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.250000E-01,-7.585558E-02,0.000000E+00,1.397982E-01,-1.570796E+00,1.298896E-01,1.570796E+00,1.355276E-05,0.000000E+00,6.572790E-01,0.000000E+00,3.977283E-02,0.000000E+00,3.367856E-01,0.000000E+00,1.061856E-01,1.570796E+00,3.078617E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.327671E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.300000E-01,-7.583185E-02,0.000000E+00,1.423510E-01,-1.570796E+00,1.322624E-01,1.570796E+00,1.778931E-05,0.000000E+00,6.522838E-01,0.000000E+00,4.072870E-02,0.000000E+00,3.367304E-01,0.000000E+00,1.084366E-01,1.570796E+00,3.228637E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.356170E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.350000E-01,-7.580804E-02,0.000000E+00,1.448685E-01,-1.570796E+00,1.346025E-01,1.570796E+00,2.205251E-05,0.000000E+00,6.473267E-01,0.000000E+00,4.168146E-02,0.000000E+00,3.366753E-01,0.000000E+00,1.106636E-01,1.570796E+00,3.380508E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.384605E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.400000E-01,-7.578415E-02,0.000000E+00,1.473503E-01,-1.570796E+00,1.369094E-01,1.570796E+00,2.626414E-05,0.000000E+00,6.424057E-01,0.000000E+00,4.263180E-02,0.000000E+00,3.366201E-01,0.000000E+00,1.128663E-01,1.570796E+00,3.534455E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.412974E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.450000E-01,-7.576022E-02,0.000000E+00,1.497957E-01,-1.570796E+00,1.391826E-01,1.570796E+00,3.037030E-05,0.000000E+00,6.375195E-01,0.000000E+00,4.358016E-02,0.000000E+00,3.365650E-01,0.000000E+00,1.150449E-01,1.570796E+00,3.690697E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.441277E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.500000E-01,-7.573627E-02,0.000000E+00,1.522041E-01,-1.570796E+00,1.414214E-01,1.570796E+00,3.434212E-05,0.000000E+00,6.326679E-01,0.000000E+00,4.452677E-02,0.000000E+00,3.365100E-01,0.000000E+00,1.171992E-01,1.570796E+00,3.849422E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.469512E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.550000E-01,-7.571233E-02,0.000000E+00,1.545749E-01,-1.570796E+00,1.436253E-01,1.570796E+00,3.817245E-05,0.000000E+00,6.278512E-01,0.000000E+00,4.547164E-02,0.000000E+00,3.364551E-01,0.000000E+00,1.193289E-01,1.570796E+00,4.010775E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.497678E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.600000E-01,-7.568840E-02,0.000000E+00,1.569075E-01,-1.570796E+00,1.457937E-01,1.570796E+00,4.186851E-05,0.000000E+00,6.230705E-01,0.000000E+00,4.641464E-02,0.000000E+00,3.364003E-01,0.000000E+00,1.214338E-01,1.570796E+00,4.174852E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.525773E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.650000E-01,-7.566453E-02,0.000000E+00,1.592013E-01,-1.570796E+00,1.479262E-01,1.570796E+00,4.545692E-05,0.000000E+00,6.183271E-01,0.000000E+00,4.735553E-02,0.000000E+00,3.363457E-01,0.000000E+00,1.235135E-01,1.570796E+00,4.341704E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.553797E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.700000E-01,-7.564073E-02,0.000000E+00,1.614559E-01,-1.570796E+00,1.500222E-01,1.570796E+00,4.894235E-05,0.000000E+00,6.136225E-01,0.000000E+00,4.829403E-02,0.000000E+00,3.362912E-01,0.000000E+00,1.255676E-01,1.570796E+00,4.511349E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.581749E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.750000E-01,-7.561703E-02,0.000000E+00,1.636706E-01,-1.570796E+00,1.520812E-01,1.570796E+00,5.236221E-05,0.000000E+00,6.089581E-01,0.000000E+00,4.922988E-02,0.000000E+00,3.362370E-01,0.000000E+00,1.275957E-01,1.570796E+00,4.683783E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.609627E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.800000E-01,-7.559345E-02,0.000000E+00,1.658449E-01,-1.570796E+00,1.541026E-01,1.570796E+00,5.572133E-05,0.000000E+00,6.043354E-01,0.000000E+00,5.016284E-02,0.000000E+00,3.361830E-01,0.000000E+00,1.295972E-01,1.570796E+00,4.858989E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.637430E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.850000E-01,-7.557001E-02,0.000000E+00,1.679782E-01,-1.570796E+00,1.560861E-01,1.570796E+00,5.903087E-05,0.000000E+00,5.997554E-01,0.000000E+00,5.109275E-02,0.000000E+00,3.361293E-01,0.000000E+00,1.315718E-01,1.570796E+00,5.036950E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.665158E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.900000E-01,-7.554674E-02,0.000000E+00,1.700701E-01,-1.570796E+00,1.580310E-01,1.570796E+00,6.229211E-05,0.000000E+00,5.952189E-01,0.000000E+00,5.201950E-02,0.000000E+00,3.360758E-01,0.000000E+00,1.335190E-01,1.570796E+00,5.217654E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.692809E-01,0.000000E+00,0.000000E+00,0.000000E+00
2.950000E-01,-7.552366E-02,0.000000E+00,1.721200E-01,-1.570796E+00,1.599369E-01,1.570796E+00,6.550115E-05,0.000000E+00,5.907265E-01,0.000000E+00,5.294303E-02,0.000000E+00,3.360226E-01,0.000000E+00,1.354383E-01,1.570796E+00,5.401100E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.720382E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-01,-7.550078E-02,0.000000E+00,1.741274E-01,-1.570796E+00,1.618034E-01,1.570796E+00,6.865088E-05,0.000000E+00,5.862788E-01,0.000000E+00,5.386332E-02,0.000000E+00,3.359697E-01,0.000000E+00,1.373294E-01,1.570796E+00,5.587295E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.747876E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.050000E-01,-7.547815E-02,0.000000E+00,1.760918E-01,-1.570796E+00,1.636299E-01,1.570796E+00,7.172817E-05,0.000000E+00,5.818761E-01,0.000000E+00,5.478041E-02,0.000000E+00,3.359172E-01,0.000000E+00,1.391920E-01,1.570796E+00,5.776261E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.775290E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.100000E-01,-7.545577E-02,0.000000E+00,1.780128E-01,-1.570796E+00,1.654161E-01,1.570796E+00,7.472637E-05,0.000000E+00,5.775186E-01,0.000000E+00,5.569432E-02,0.000000E+00,3.358650E-01,0.000000E+00,1.410256E-01,1.570796E+00,5.968025E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.802623E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.150000E-01,-7.543367E-02,0.000000E+00,1.798899E-01,-1.570796E+00,1.671615E-01,1.570796E+00,7.763501E-05,0.000000E+00,5.732066E-01,0.000000E+00,5.660508E-02,0.000000E+00,3.358131E-01,0.000000E+00,1.428301E-01,1.570796E+00,6.162621E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.829874E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.200000E-01,-7.541187E-02,0.000000E+00,1.817225E-01,-1.570796E+00,1.688656E-01,1.570796E+00,8.044237E-05,0.000000E+00,5.689405E-01,0.000000E+00,5.751273E-02,0.000000E+00,3.357616E-01,0.000000E+00,1.446050E-01,1.570796E+00,6.360084E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.857042E-01,0.000000E+00,0.000000E+00,0.000000E+00
3.250000E-01,-7.539039E-02,0.000000E+00,1.835103E-01,-1.570796E+00,1.705280E-01,1.570796E+00,8.314482E-05,0.000000E+00,5.647204E-01,0.000000E+00,5.841727E-02,0.000000E+00,3.357104E-01,0.000000E+00,1.463500E-01,1.570796E+00,6.560449E-02,4.712389E+00,0.000000E+00,0.000000E+00,1.884126E-01,0.000000E+00,0.000000E+00,0.000000E+00
