


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.handle_XFORM.X (meter)
C.  .needle_dynamics.Last_Run.handle_XFORM.Y (meter)
D.  .needle_dynamics.Last_Run.handle_XFORM.Z (meter)

       A               B               C               D         
 0.000000E+00   -7.650000E-02    0.000000E+00    0.000000E+00   
 5.000000E-03   -7.649962E-02    0.000000E+00    3.381785E-03   
 1.000000E-02   -7.649849E-02    0.000000E+00    6.762733E-03   
 1.500000E-02   -7.649660E-02    0.000000E+00    1.014201E-02   
 2.000000E-02   -7.649397E-02    0.000000E+00    1.351877E-02   
 2.500000E-02   -7.649058E-02    0.000000E+00    1.689219E-02   
 3.000000E-02   -7.648645E-02    0.000000E+00    2.026143E-02   
 3.500000E-02   -7.648158E-02    0.000000E+00    2.362566E-02   
 4.000000E-02   -7.647597E-02    0.000000E+00    2.698404E-02   
 4.500000E-02   -7.646963E-02    0.000000E+00    3.033575E-02   
 5.000000E-02   -7.646256E-02    0.000000E+00    3.367995E-02   
 5.500000E-02   -7.645478E-02    0.000000E+00    3.701582E-02   
 6.000000E-02   -7.644629E-02    0.000000E+00    4.034253E-02   
 6.500000E-02   -7.643709E-02    0.000000E+00    4.365925E-02   
 7.000000E-02   -7.642720E-02    0.000000E+00    4.696518E-02   
 7.500000E-02   -7.641664E-02    0.000000E+00    5.025949E-02   
 8.000000E-02   -7.640539E-02    0.000000E+00    5.354136E-02   
 8.500000E-02   -7.639349E-02    0.000000E+00    5.680999E-02   
 9.000000E-02   -7.638094E-02    0.000000E+00    6.006457E-02   
 9.500000E-02   -7.636775E-02    0.000000E+00    6.330429E-02   
 1.000000E-01   -7.635394E-02    0.000000E+00    6.652835E-02   
 1.050000E-01   -7.633952E-02    0.000000E+00    6.973595E-02   
 1.100000E-01   -7.632451E-02    0.000000E+00    7.292631E-02   
 1.150000E-01   -7.630891E-02    0.000000E+00    7.609863E-02   
 1.200000E-01   -7.629275E-02    0.000000E+00    7.925213E-02   
 1.250000E-01   -7.627605E-02    0.000000E+00    8.238603E-02   
 1.300000E-01   -7.625881E-02    0.000000E+00    8.549955E-02   
 1.350000E-01   -7.624105E-02    0.000000E+00    8.859194E-02   
 1.400000E-01   -7.622280E-02    0.000000E+00    9.166241E-02   
 1.450000E-01   -7.620406E-02    0.000000E+00    9.471022E-02   
 1.500000E-01   -7.618487E-02    0.000000E+00    9.773461E-02   
 1.550000E-01   -7.616524E-02    0.000000E+00    1.007348E-01   
 1.600000E-01   -7.614518E-02    0.000000E+00    1.037102E-01   
 1.650000E-01   -7.612472E-02    0.000000E+00    1.066599E-01   
 1.700000E-01   -7.610388E-02    0.000000E+00    1.095832E-01   
 1.750000E-01   -7.608268E-02    0.000000E+00    1.124794E-01   
 1.800000E-01   -7.606114E-02    0.000000E+00    1.153478E-01   
 1.850000E-01   -7.603928E-02    0.000000E+00    1.181877E-01   
 1.900000E-01   -7.601712E-02    0.000000E+00    1.209984E-01   
 1.950000E-01   -7.599469E-02    0.000000E+00    1.237793E-01   
 2.000000E-01   -7.597201E-02    0.000000E+00    1.265295E-01   
 2.050000E-01   -7.594909E-02    0.000000E+00    1.292484E-01   
 2.100000E-01   -7.592597E-02    0.000000E+00    1.319354E-01   
 2.150000E-01   -7.590266E-02    0.000000E+00    1.345898E-01   
 2.200000E-01   -7.587919E-02    0.000000E+00    1.372110E-01   
 2.250000E-01   -7.585558E-02    0.000000E+00    1.397982E-01   
 2.300000E-01   -7.583185E-02    0.000000E+00    1.423510E-01   
 2.350000E-01   -7.580804E-02    0.000000E+00    1.448685E-01   
 2.400000E-01   -7.578415E-02    0.000000E+00    1.473503E-01   
 2.450000E-01   -7.576022E-02    0.000000E+00    1.497957E-01   
 2.500000E-01   -7.573627E-02    0.000000E+00    1.522041E-01   
 2.550000E-01   -7.571233E-02    0.000000E+00    1.545749E-01   
 2.600000E-01   -7.568840E-02    0.000000E+00    1.569075E-01   
 2.650000E-01   -7.566453E-02    0.000000E+00    1.592013E-01   
 2.700000E-01   -7.564073E-02    0.000000E+00    1.614559E-01   
 2.750000E-01   -7.561703E-02    0.000000E+00    1.636706E-01   
 2.800000E-01   -7.559345E-02    0.000000E+00    1.658449E-01   
 2.850000E-01   -7.557001E-02    0.000000E+00    1.679782E-01   
 2.900000E-01   -7.554674E-02    0.000000E+00    1.700701E-01   
 2.950000E-01   -7.552366E-02    0.000000E+00    1.721200E-01   
 3.000000E-01   -7.550078E-02    0.000000E+00    1.741274E-01   
 3.050000E-01   -7.547815E-02    0.000000E+00    1.760918E-01   
 3.100000E-01   -7.545577E-02    0.000000E+00    1.780128E-01   
 3.150000E-01   -7.543367E-02    0.000000E+00    1.798899E-01   
 3.200000E-01   -7.541187E-02    0.000000E+00    1.817225E-01   
 3.250000E-01   -7.539039E-02    0.000000E+00    1.835103E-01   
 3.300000E-01   -7.536926E-02    0.000000E+00    1.852528E-01   
 3.350000E-01   -7.534848E-02    0.000000E+00    1.869496E-01   
 3.400000E-01   -7.532810E-02    0.000000E+00    1.886003E-01   
 3.450000E-01   -7.530811E-02    0.000000E+00    1.902044E-01   
 3.500000E-01   -7.528856E-02    0.000000E+00    1.917617E-01   
