


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.MOTION_1.motion_r1.TX (newton-meter)
C.  .needle_dynamics.Last_Run.MOTION_1.motion_r2.TY (newton-meter)
D.  .needle_dynamics.Last_Run.MOTION_1.motion_r3.TZ (newton-meter)

       A               B               C               D         
 0.000000E+00    0.000000E+00   -3.008127E+03    0.000000E+00   
 5.000000E-03    0.000000E+00   -1.641220E-02    0.000000E+00   
 1.000000E-02    0.000000E+00   -1.611527E-02    0.000000E+00   
 1.500000E-02    0.000000E+00   -1.394957E-02    0.000000E+00   
 2.000000E-02    0.000000E+00   -1.041491E-02    0.000000E+00   
 2.500000E-02    0.000000E+00   -6.298388E-03    0.000000E+00   
 3.000000E-02    0.000000E+00   -2.149861E-03    0.000000E+00   
 3.500000E-02    0.000000E+00    1.530634E-03    0.000000E+00   
 4.000000E-02    0.000000E+00    4.495950E-03    0.000000E+00   
 4.500000E-02    0.000000E+00    6.677931E-03    0.000000E+00   
 5.000000E-02    0.000000E+00    8.136255E-03    0.000000E+00   
 5.500000E-02    0.000000E+00    9.019449E-03    0.000000E+00   
 6.000000E-02    0.000000E+00    9.542927E-03    0.000000E+00   
 6.500000E-02    0.000000E+00    9.858887E-03    0.000000E+00   
 7.000000E-02    0.000000E+00    1.008913E-02    0.000000E+00   
 7.500000E-02    0.000000E+00    1.037888E-02    0.000000E+00   
 8.000000E-02    0.000000E+00    1.081200E-02    0.000000E+00   
 8.500000E-02    0.000000E+00    1.143113E-02    0.000000E+00   
 9.000000E-02    0.000000E+00    1.224581E-02    0.000000E+00   
 9.500000E-02    0.000000E+00    1.323176E-02    0.000000E+00   
 1.000000E-01    0.000000E+00    1.434495E-02    0.000000E+00   
 1.050000E-01    0.000000E+00    1.552528E-02    0.000000E+00   
 1.100000E-01    0.000000E+00    1.672946E-02    0.000000E+00   
 1.150000E-01    0.000000E+00    1.792841E-02    0.000000E+00   
 1.200000E-01    0.000000E+00    1.909729E-02    0.000000E+00   
 1.250000E-01    0.000000E+00    2.022462E-02    0.000000E+00   
 1.300000E-01    0.000000E+00    2.130550E-02    0.000000E+00   
 1.350000E-01    0.000000E+00    2.232642E-02    0.000000E+00   
 1.400000E-01    0.000000E+00    2.331021E-02    0.000000E+00   
 1.450000E-01    0.000000E+00    2.426461E-02    0.000000E+00   
 1.500000E-01    0.000000E+00    2.520657E-02    0.000000E+00   
 1.550000E-01    0.000000E+00    2.614455E-02    0.000000E+00   
 1.600000E-01    0.000000E+00    2.708794E-02    0.000000E+00   
 1.650000E-01    0.000000E+00    2.804007E-02    0.000000E+00   
 1.700000E-01    0.000000E+00    2.900146E-02    0.000000E+00   
 1.750000E-01    0.000000E+00    2.997912E-02    0.000000E+00   
 1.800000E-01    0.000000E+00    3.095852E-02    0.000000E+00   
 1.850000E-01    0.000000E+00    3.194879E-02    0.000000E+00   
 1.900000E-01    0.000000E+00    3.294060E-02    0.000000E+00   
 1.950000E-01    0.000000E+00    3.393158E-02    0.000000E+00   
 2.000000E-01    0.000000E+00    3.491921E-02    0.000000E+00   
 2.050000E-01    0.000000E+00    3.590164E-02    0.000000E+00   
 2.100000E-01    0.000000E+00    3.687805E-02    0.000000E+00   
 2.150000E-01    0.000000E+00    3.784835E-02    0.000000E+00   
 2.200000E-01    0.000000E+00    3.881301E-02    0.000000E+00   
 2.250000E-01    0.000000E+00    3.977283E-02    0.000000E+00   
 2.300000E-01    0.000000E+00    4.072870E-02    0.000000E+00   
 2.350000E-01    0.000000E+00    4.168146E-02    0.000000E+00   
 2.400000E-01    0.000000E+00    4.263180E-02    0.000000E+00   
 2.450000E-01    0.000000E+00    4.358016E-02    0.000000E+00   
 2.500000E-01    0.000000E+00    4.452677E-02    0.000000E+00   
 2.550000E-01    0.000000E+00    4.547164E-02    0.000000E+00   
 2.600000E-01    0.000000E+00    4.641464E-02    0.000000E+00   
 2.650000E-01    0.000000E+00    4.735553E-02    0.000000E+00   
 2.700000E-01    0.000000E+00    4.829403E-02    0.000000E+00   
 2.750000E-01    0.000000E+00    4.922988E-02    0.000000E+00   
 2.800000E-01    0.000000E+00    5.016284E-02    0.000000E+00   
 2.850000E-01    0.000000E+00    5.109275E-02    0.000000E+00   
 2.900000E-01    0.000000E+00    5.201950E-02    0.000000E+00   
 2.950000E-01    0.000000E+00    5.294303E-02    0.000000E+00   
 3.000000E-01    0.000000E+00    5.386332E-02    0.000000E+00   
 3.050000E-01    0.000000E+00    5.478041E-02    0.000000E+00   
 3.100000E-01    0.000000E+00    5.569432E-02    0.000000E+00   
 3.150000E-01    0.000000E+00    5.660508E-02    0.000000E+00   
 3.200000E-01    0.000000E+00    5.751273E-02    0.000000E+00   
 3.250000E-01    0.000000E+00    5.841727E-02    0.000000E+00   
 3.300000E-01    0.000000E+00    5.931870E-02    0.000000E+00   
 3.350000E-01    0.000000E+00    6.021700E-02    0.000000E+00   
 3.400000E-01    0.000000E+00    6.111214E-02    0.000000E+00   
 3.450000E-01    0.000000E+00    6.200409E-02    0.000000E+00   
 3.500000E-01    0.000000E+00    6.289280E-02    0.000000E+00   
 3.550000E-01    0.000000E+00    6.377823E-02    0.000000E+00   
 3.600000E-01    0.000000E+00    6.466034E-02    0.000000E+00   
 3.650000E-01    0.000000E+00    6.553909E-02    0.000000E+00   
 3.700000E-01    0.000000E+00    6.641445E-02    0.000000E+00   
 3.750000E-01    0.000000E+00    6.728639E-02    0.000000E+00   
 3.800000E-01    0.000000E+00    6.815489E-02    0.000000E+00   
 3.850000E-01    0.000000E+00    6.901992E-02    0.000000E+00   
 3.900000E-01    0.000000E+00    6.988146E-02    0.000000E+00   
 3.950000E-01    0.000000E+00    7.073950E-02    0.000000E+00   
 4.000000E-01    0.000000E+00    7.159400E-02    0.000000E+00   
 4.050000E-01    0.000000E+00    7.244495E-02    0.000000E+00   
 4.100000E-01    0.000000E+00    7.329233E-02    0.000000E+00   
 4.150000E-01    0.000000E+00    7.413611E-02    0.000000E+00   
 4.200000E-01    0.000000E+00    7.497626E-02    0.000000E+00   
 4.250000E-01    0.000000E+00    7.581276E-02    0.000000E+00   
 4.300000E-01    0.000000E+00    7.664558E-02    0.000000E+00   
 4.350000E-01    0.000000E+00    7.747470E-02    0.000000E+00   
 4.400000E-01    0.000000E+00    7.830009E-02    0.000000E+00   
 4.450000E-01    0.000000E+00    7.912171E-02    0.000000E+00   
 4.500000E-01    0.000000E+00    7.993955E-02    0.000000E+00   
 4.550000E-01    0.000000E+00    8.075358E-02    0.000000E+00   
 4.600000E-01    0.000000E+00    8.156377E-02    0.000000E+00   
 4.650000E-01    0.000000E+00    8.237009E-02    0.000000E+00   
 4.700000E-01    0.000000E+00    8.317252E-02    0.000000E+00   
 4.750000E-01    0.000000E+00    8.397103E-02    0.000000E+00   
 4.800000E-01    0.000000E+00    8.476559E-02    0.000000E+00   
 4.850000E-01    0.000000E+00    8.555617E-02    0.000000E+00   
 4.900000E-01    0.000000E+00    8.634275E-02    0.000000E+00   
 4.950000E-01    0.000000E+00    8.712530E-02    0.000000E+00   
 5.000000E-01    0.000000E+00    8.790378E-02    0.000000E+00   
 5.050000E-01    0.000000E+00    8.867817E-02    0.000000E+00   
 5.100000E-01    0.000000E+00    8.944845E-02    0.000000E+00   
 5.150000E-01    0.000000E+00    9.021457E-02    0.000000E+00   
 5.200000E-01    0.000000E+00    9.097651E-02    0.000000E+00   
 5.250000E-01    0.000000E+00    9.173425E-02    0.000000E+00   
 5.300000E-01    0.000000E+00    9.248774E-02    0.000000E+00   
 5.350000E-01    0.000000E+00    9.323696E-02    0.000000E+00   
 5.400000E-01    0.000000E+00    9.398187E-02    0.000000E+00   
 5.450000E-01    0.000000E+00    9.472245E-02    0.000000E+00   
 5.500000E-01    0.000000E+00    9.545867E-02    0.000000E+00   
 5.550000E-01    0.000000E+00    9.619048E-02    0.000000E+00   
 5.600000E-01    0.000000E+00    9.691787E-02    0.000000E+00   
 5.650000E-01    0.000000E+00    9.764079E-02    0.000000E+00   
 5.700000E-01    0.000000E+00    9.835922E-02    0.000000E+00   
 5.750000E-01    0.000000E+00    9.907312E-02    0.000000E+00   
 5.800000E-01    0.000000E+00    9.978246E-02    0.000000E+00   
 5.850000E-01    0.000000E+00    1.004872E-01    0.000000E+00   
 5.900000E-01    0.000000E+00    1.011873E-01    0.000000E+00   
 5.950000E-01    0.000000E+00    1.018828E-01    0.000000E+00   
 6.000000E-01    0.000000E+00    1.025736E-01    0.000000E+00   
 6.050000E-01    0.000000E+00    1.032596E-01    0.000000E+00   
 6.100000E-01    0.000000E+00    1.039409E-01    0.000000E+00   
 6.150000E-01    0.000000E+00    1.046174E-01    0.000000E+00   
 6.200000E-01    0.000000E+00    1.052890E-01    0.000000E+00   
 6.250000E-01    0.000000E+00    1.059558E-01    0.000000E+00   
 6.300000E-01    0.000000E+00    1.066178E-01    0.000000E+00   
 6.350000E-01    0.000000E+00    1.072747E-01    0.000000E+00   
 6.400000E-01    0.000000E+00    1.079268E-01    0.000000E+00   
 6.450000E-01    0.000000E+00    1.085738E-01    0.000000E+00   
 6.500000E-01    0.000000E+00    1.092158E-01    0.000000E+00   
 6.550000E-01    0.000000E+00    1.098528E-01    0.000000E+00   
 6.600000E-01    0.000000E+00    1.104847E-01    0.000000E+00   
 6.650000E-01    0.000000E+00    1.111114E-01    0.000000E+00   
 6.700000E-01    0.000000E+00    1.117330E-01    0.000000E+00   
 6.750000E-01    0.000000E+00    1.123495E-01    0.000000E+00   
 6.800000E-01    0.000000E+00    1.129607E-01    0.000000E+00   
 6.850000E-01    0.000000E+00    1.135667E-01    0.000000E+00   
 6.900000E-01    0.000000E+00    1.141674E-01    0.000000E+00   
 6.950000E-01    0.000000E+00    1.147628E-01    0.000000E+00   
 7.000000E-01    0.000000E+00    1.153528E-01    0.000000E+00   
 7.050000E-01    0.000000E+00    1.159376E-01    0.000000E+00   
 7.100000E-01    0.000000E+00    1.165169E-01    0.000000E+00   
 7.150000E-01    0.000000E+00    1.170908E-01    0.000000E+00   
 7.200000E-01    0.000000E+00    1.176593E-01    0.000000E+00   
 7.250000E-01    0.000000E+00    1.182224E-01    0.000000E+00   
 7.300000E-01    0.000000E+00    1.187799E-01    0.000000E+00   
 7.350000E-01    0.000000E+00    1.193320E-01    0.000000E+00   
 7.400000E-01    0.000000E+00    1.198785E-01    0.000000E+00   
 7.450000E-01    0.000000E+00    1.204194E-01    0.000000E+00   
 7.500000E-01    0.000000E+00    1.209548E-01    0.000000E+00   
 7.550000E-01    0.000000E+00    1.214846E-01    0.000000E+00   
 7.600000E-01    0.000000E+00    1.220088E-01    0.000000E+00   
 7.650000E-01    0.000000E+00    1.225273E-01    0.000000E+00   
 7.700000E-01    0.000000E+00    1.230402E-01    0.000000E+00   
 7.750000E-01    0.000000E+00    1.235475E-01    0.000000E+00   
 7.800000E-01    0.000000E+00    1.240490E-01    0.000000E+00   
 7.850000E-01    0.000000E+00    1.245449E-01    0.000000E+00   
 7.900000E-01    0.000000E+00    1.250351E-01    0.000000E+00   
 7.950000E-01    0.000000E+00    1.255195E-01    0.000000E+00   
 8.000000E-01    0.000000E+00    1.259983E-01    0.000000E+00   
 8.050000E-01    0.000000E+00    1.264713E-01    0.000000E+00   
 8.100000E-01    0.000000E+00    1.269385E-01    0.000000E+00   
 8.150000E-01    0.000000E+00    1.274001E-01    0.000000E+00   
 8.200000E-01    0.000000E+00    1.278558E-01    0.000000E+00   
 8.250000E-01    0.000000E+00    1.283058E-01    0.000000E+00   
 8.300000E-01    0.000000E+00    1.287501E-01    0.000000E+00   
 8.350000E-01    0.000000E+00    1.291886E-01    0.000000E+00   
 8.400000E-01    0.000000E+00    1.296213E-01    0.000000E+00   
 8.450000E-01    0.000000E+00    1.300483E-01    0.000000E+00   
 8.500000E-01    0.000000E+00    1.304696E-01    0.000000E+00   
 8.550000E-01    0.000000E+00    1.308851E-01    0.000000E+00   
 8.600000E-01    0.000000E+00    1.312948E-01    0.000000E+00   
 8.650000E-01    0.000000E+00    1.316988E-01    0.000000E+00   
 8.700000E-01    0.000000E+00    1.320972E-01    0.000000E+00   
 8.750000E-01    0.000000E+00    1.324898E-01    0.000000E+00   
 8.800000E-01    0.000000E+00    1.328767E-01    0.000000E+00   
 8.850000E-01    0.000000E+00    1.332579E-01    0.000000E+00   
 8.900000E-01    0.000000E+00    1.336335E-01    0.000000E+00   
 8.950000E-01    0.000000E+00    1.340034E-01    0.000000E+00   
 9.000000E-01    0.000000E+00    1.343677E-01    0.000000E+00   
 9.050000E-01    0.000000E+00    1.347264E-01    0.000000E+00   
 9.100000E-01    0.000000E+00    1.350795E-01    0.000000E+00   
 9.150000E-01    0.000000E+00    1.354271E-01    0.000000E+00   
 9.200000E-01    0.000000E+00    1.357691E-01    0.000000E+00   
 9.250000E-01    0.000000E+00    1.361056E-01    0.000000E+00   
 9.300000E-01    0.000000E+00    1.364366E-01    0.000000E+00   
 9.350000E-01    0.000000E+00    1.367622E-01    0.000000E+00   
 9.400000E-01    0.000000E+00    1.370824E-01    0.000000E+00   
 9.450000E-01    0.000000E+00    1.373972E-01    0.000000E+00   
 9.500000E-01    0.000000E+00    1.377066E-01    0.000000E+00   
 9.550000E-01    0.000000E+00    1.380108E-01    0.000000E+00   
 9.600000E-01    0.000000E+00    1.383097E-01    0.000000E+00   
 9.650000E-01    0.000000E+00    1.386033E-01    0.000000E+00   
 9.700000E-01    0.000000E+00    1.388918E-01    0.000000E+00   
 9.750000E-01    0.000000E+00    1.391751E-01    0.000000E+00   
