


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.needle_XFORM.PHI52 (rad)
C.  .needle_dynamics.Last_Run.needle_XFORM.THETA52 (rad)
D.  .needle_dynamics.Last_Run.needle_XFORM.PSI52 (rad)

       A               B               C               D         
 0.000000E+00    0.000000E+00    0.000000E+00    0.000000E+00   
 1.000000E-02    4.712389E+00    3.364950E-02    1.570796E+00   
 2.000000E-02    4.712389E+00    3.798515E-02    1.570796E+00   
 3.000000E-02    4.712389E+00    1.981816E-02    1.570796E+00   
 4.000000E-02    1.570796E+00    5.112114E-03    4.712389E+00   
 5.000000E-02    1.570796E+00    2.549741E-02    4.712389E+00   
 6.000000E-02    1.570796E+00    3.775288E-02    4.712389E+00   
 7.000000E-02    1.570796E+00    4.403401E-02    4.712389E+00   
 8.000000E-02    1.570796E+00    4.811206E-02    4.712389E+00   
 9.000000E-02    1.570796E+00    5.289590E-02    4.712389E+00   
 1.000000E-01    1.570796E+00    5.959309E-02    4.712389E+00   
 1.100000E-01    1.570796E+00    6.806645E-02    4.712389E+00   
 1.200000E-01    1.570796E+00    7.699251E-02    4.712389E+00   
 1.300000E-01    1.570796E+00    8.578836E-02    4.712389E+00   
 1.400000E-01    1.570796E+00    9.412306E-02    4.712389E+00   
 1.500000E-01    1.570796E+00    1.020323E-01    4.712389E+00   
 1.600000E-01    1.570796E+00    1.097155E-01    4.712389E+00   
 1.700000E-01    1.570796E+00    1.173618E-01    4.712389E+00   
 1.800000E-01    1.570796E+00    1.250669E-01    4.712389E+00   
 1.900000E-01    1.570796E+00    1.328349E-01    4.712389E+00   
 2.000000E-01    1.570796E+00    1.406137E-01    4.712389E+00   
 2.100000E-01    1.570796E+00    1.483427E-01    4.712389E+00   
 2.200000E-01    1.570796E+00    1.559884E-01    4.712389E+00   
 2.300000E-01    1.570796E+00    1.635516E-01    4.712389E+00   
 2.400000E-01    1.570796E+00    1.710517E-01    4.712389E+00   
 2.500000E-01    1.570796E+00    1.785050E-01    4.712389E+00   
 2.600000E-01    1.570796E+00    1.859128E-01    4.712389E+00   
 2.700000E-01    1.570796E+00    1.932676E-01    4.712389E+00   
 2.800000E-01    1.570796E+00    2.005607E-01    4.712389E+00   
 2.900000E-01    1.570796E+00    2.077864E-01    4.712389E+00   
 3.000000E-01    1.570796E+00    2.149432E-01    4.712389E+00   
 3.100000E-01    1.570796E+00    2.220322E-01    4.712389E+00   
 3.200000E-01    1.570796E+00    2.290551E-01    4.712389E+00   
 3.300000E-01    1.570796E+00    2.360121E-01    4.712389E+00   
 3.400000E-01    1.570796E+00    2.429020E-01    4.712389E+00   
 3.500000E-01    1.570796E+00    2.497225E-01    4.712389E+00   
 3.600000E-01    1.570796E+00    2.564715E-01    4.712389E+00   
 3.700000E-01    1.570796E+00    2.631472E-01    4.712389E+00   
 3.800000E-01    1.570796E+00    2.697489E-01    4.712389E+00   
 3.900000E-01    1.570796E+00    2.762763E-01    4.712389E+00   
 4.000000E-01    1.570796E+00    2.827293E-01    4.712389E+00   
 4.100000E-01    1.570796E+00    2.891074E-01    4.712389E+00   
 4.200000E-01    1.570796E+00    2.954103E-01    4.712389E+00   
 4.300000E-01    1.570796E+00    3.016373E-01    4.712389E+00   
 4.400000E-01    1.570796E+00    3.077876E-01    4.712389E+00   
 4.500000E-01    1.570796E+00    3.138609E-01    4.712389E+00   
 4.600000E-01    1.570796E+00    3.198568E-01    4.712389E+00   
 4.700000E-01    1.570796E+00    3.257752E-01    4.712389E+00   
 4.800000E-01    1.570796E+00    3.316162E-01    4.712389E+00   
 4.900000E-01    1.570796E+00    3.373796E-01    4.712389E+00   
 5.000000E-01    1.570796E+00    3.430654E-01    4.712389E+00   
 5.100000E-01    1.570796E+00    3.486737E-01    4.712389E+00   
 5.200000E-01    1.570796E+00    3.542044E-01    4.712389E+00   
 5.300000E-01    1.570796E+00    3.596577E-01    4.712389E+00   
 5.400000E-01    1.570796E+00    3.650337E-01    4.712389E+00   
 5.500000E-01    1.570796E+00    3.703327E-01    4.712389E+00   
 5.600000E-01    1.570796E+00    3.755550E-01    4.712389E+00   
 5.700000E-01    1.570796E+00    3.807008E-01    4.712389E+00   
 5.800000E-01    1.570796E+00    3.857705E-01    4.712389E+00   
 5.900000E-01    1.570796E+00    3.907645E-01    4.712389E+00   
 6.000000E-01    1.570796E+00    3.956832E-01    4.712389E+00   
 6.100000E-01    1.570796E+00    4.005271E-01    4.712389E+00   
 6.200000E-01    1.570796E+00    4.052966E-01    4.712389E+00   
 6.300000E-01    1.570796E+00    4.099923E-01    4.712389E+00   
 6.400000E-01    1.570796E+00    4.146147E-01    4.712389E+00   
 6.500000E-01    1.570796E+00    4.191644E-01    4.712389E+00   
 6.600000E-01    1.570796E+00    4.236419E-01    4.712389E+00   
 6.700000E-01    1.570796E+00    4.280479E-01    4.712389E+00   
 6.800000E-01    1.570796E+00    4.323831E-01    4.712389E+00   
 6.900000E-01    1.570796E+00    4.366480E-01    4.712389E+00   
 7.000000E-01    1.570796E+00    4.408435E-01    4.712389E+00   
 7.100000E-01    1.570796E+00    4.449700E-01    4.712389E+00   
 7.200000E-01    1.570796E+00    4.490285E-01    4.712389E+00   
 7.300000E-01    1.570796E+00    4.530196E-01    4.712389E+00   
 7.400000E-01    1.570796E+00    4.569440E-01    4.712389E+00   
 7.500000E-01    1.570796E+00    4.608025E-01    4.712389E+00   
 7.600000E-01    1.570796E+00    4.645959E-01    4.712389E+00   
 7.700000E-01    1.570796E+00    4.683249E-01    4.712389E+00   
 7.800000E-01    1.570796E+00    4.719903E-01    4.712389E+00   
 7.900000E-01    1.570796E+00    4.755929E-01    4.712389E+00   
 8.000000E-01    1.570796E+00    4.791334E-01    4.712389E+00   
 8.100000E-01    1.570796E+00    4.826128E-01    4.712389E+00   
 8.200000E-01    1.570796E+00    4.860318E-01    4.712389E+00   
 8.300000E-01    1.570796E+00    4.893911E-01    4.712389E+00   
 8.400000E-01    1.570796E+00    4.926917E-01    4.712389E+00   
 8.500000E-01    1.570796E+00    4.959343E-01    4.712389E+00   
 8.600000E-01    1.570796E+00    4.991197E-01    4.712389E+00   
 8.700000E-01    1.570796E+00    5.022487E-01    4.712389E+00   
 8.800000E-01    1.570796E+00    5.053222E-01    4.712389E+00   
 8.900000E-01    1.570796E+00    5.083410E-01    4.712389E+00   
 9.000000E-01    1.570796E+00    5.113058E-01    4.712389E+00   
 9.100000E-01    1.570796E+00    5.142176E-01    4.712389E+00   
 9.200000E-01    1.570796E+00    5.170770E-01    4.712389E+00   
 9.300000E-01    1.570796E+00    5.198849E-01    4.712389E+00   
