


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.MOTION_1.motion_r1.TX (newton-meter)
C.  .needle_dynamics.Last_Run.MOTION_1.motion_r2.TY (newton-meter)
D.  .needle_dynamics.Last_Run.MOTION_1.motion_r3.TZ (newton-meter)

       A               B               C               D         
 0.000000E+00    0.000000E+00   -3.305501E+03    0.000000E+00   
 1.000000E-02    0.000000E+00   -2.067641E-02    0.000000E+00   
 2.000000E-02    0.000000E+00   -1.270754E-02    0.000000E+00   
 3.000000E-02    0.000000E+00   -2.169733E-03    0.000000E+00   
 4.000000E-02    0.000000E+00    5.687124E-03    0.000000E+00   
 5.000000E-02    0.000000E+00    9.404513E-03    0.000000E+00   
 6.000000E-02    0.000000E+00    1.024543E-02    0.000000E+00   
 7.000000E-02    0.000000E+00    1.023294E-02    0.000000E+00   
 8.000000E-02    0.000000E+00    1.072029E-02    0.000000E+00   
 9.000000E-02    0.000000E+00    1.217800E-02    0.000000E+00   
 1.000000E-01    0.000000E+00    1.442093E-02    0.000000E+00   
 1.100000E-01    0.000000E+00    1.700708E-02    0.000000E+00   
 1.200000E-01    0.000000E+00    1.942107E-02    0.000000E+00   
 1.300000E-01    0.000000E+00    2.160845E-02    0.000000E+00   
 1.400000E-01    0.000000E+00    2.359791E-02    0.000000E+00   
 1.500000E-01    0.000000E+00    2.549589E-02    0.000000E+00   
 1.600000E-01    0.000000E+00    2.739515E-02    0.000000E+00   
 1.700000E-01    0.000000E+00    2.933796E-02    0.000000E+00   
 1.800000E-01    0.000000E+00    3.132270E-02    0.000000E+00   
 1.900000E-01    0.000000E+00    3.332371E-02    0.000000E+00   
 2.000000E-01    0.000000E+00    3.531302E-02    0.000000E+00   
 2.100000E-01    0.000000E+00    3.727552E-02    0.000000E+00   
 2.200000E-01    0.000000E+00    3.921181E-02    0.000000E+00   
 2.300000E-01    0.000000E+00    4.113108E-02    0.000000E+00   
 2.400000E-01    0.000000E+00    4.304158E-02    0.000000E+00   
 2.500000E-01    0.000000E+00    4.494543E-02    0.000000E+00   
 2.600000E-01    0.000000E+00    4.683957E-02    0.000000E+00   
 2.700000E-01    0.000000E+00    4.871981E-02    0.000000E+00   
 2.800000E-01    0.000000E+00    5.058396E-02    0.000000E+00   
 2.900000E-01    0.000000E+00    5.243197E-02    0.000000E+00   
 3.000000E-01    0.000000E+00    5.426460E-02    0.000000E+00   
 3.100000E-01    0.000000E+00    5.608279E-02    0.000000E+00   
 3.200000E-01    0.000000E+00    5.788686E-02    0.000000E+00   
 3.300000E-01    0.000000E+00    5.967642E-02    0.000000E+00   
 3.400000E-01    0.000000E+00    6.145067E-02    0.000000E+00   
 3.500000E-01    0.000000E+00    6.320880E-02    0.000000E+00   
 3.600000E-01    0.000000E+00    6.495028E-02    0.000000E+00   
 3.700000E-01    0.000000E+00    6.667490E-02    0.000000E+00   
 3.800000E-01    0.000000E+00    6.838267E-02    0.000000E+00   
 3.900000E-01    0.000000E+00    7.007362E-02    0.000000E+00   
 4.000000E-01    0.000000E+00    7.174770E-02    0.000000E+00   
 4.100000E-01    0.000000E+00    7.340473E-02    0.000000E+00   
 4.200000E-01    0.000000E+00    7.504446E-02    0.000000E+00   
 4.300000E-01    0.000000E+00    7.666664E-02    0.000000E+00   
 4.400000E-01    0.000000E+00    7.827108E-02    0.000000E+00   
 4.500000E-01    0.000000E+00    7.985767E-02    0.000000E+00   
 4.600000E-01    0.000000E+00    8.142634E-02    0.000000E+00   
 4.700000E-01    0.000000E+00    8.297706E-02    0.000000E+00   
 4.800000E-01    0.000000E+00    8.450976E-02    0.000000E+00   
 4.900000E-01    0.000000E+00    8.602439E-02    0.000000E+00   
 5.000000E-01    0.000000E+00    8.752087E-02    0.000000E+00   
 5.100000E-01    0.000000E+00    8.899915E-02    0.000000E+00   
 5.200000E-01    0.000000E+00    9.045918E-02    0.000000E+00   
 5.300000E-01    0.000000E+00    9.190094E-02    0.000000E+00   
