


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.MOTION_1.motion_r1.TX (newton-meter)
C.  .needle_dynamics.Last_Run.MOTION_1.motion_r2.TY (newton-meter)
D.  .needle_dynamics.Last_Run.MOTION_1.motion_r3.TZ (newton-meter)

       A               B               C               D         
 4.200000E-01   -2.704048E-02    6.125182E-02   -6.844212E-02   
 4.250000E-01   -2.738517E-02    6.181056E-02   -6.904462E-02   
 4.300000E-01   -2.772382E-02    6.236648E-02   -6.964302E-02   
 4.350000E-01   -2.805626E-02    6.291971E-02   -7.023736E-02   
 4.400000E-01   -2.838233E-02    6.347035E-02   -7.082770E-02   
 4.450000E-01   -2.870184E-02    6.401851E-02   -7.141408E-02   
 4.500000E-01   -2.901464E-02    6.456432E-02   -7.199656E-02   
 4.550000E-01   -2.932056E-02    6.510787E-02   -7.257517E-02   
 4.600000E-01   -2.961945E-02    6.564928E-02   -7.314997E-02   
 4.650000E-01   -2.991114E-02    6.618866E-02   -7.372101E-02   
 4.700000E-01   -3.019548E-02    6.672609E-02   -7.428831E-02   
 4.750000E-01   -3.047232E-02    6.726169E-02   -7.485193E-02   
 4.800000E-01   -3.074150E-02    6.779555E-02   -7.541191E-02   
 4.850000E-01   -3.100289E-02    6.832777E-02   -7.596829E-02   
 4.900000E-01   -3.125632E-02    6.885844E-02   -7.652110E-02   
 4.950000E-01   -3.150167E-02    6.938765E-02   -7.707039E-02   
 5.000000E-01   -3.173879E-02    6.991548E-02   -7.761619E-02   
 5.050000E-01   -3.196755E-02    7.044203E-02   -7.815855E-02   
 5.100000E-01   -3.218780E-02    7.096737E-02   -7.869749E-02   
 5.150000E-01   -3.239942E-02    7.149158E-02   -7.923306E-02   
 5.200000E-01   -3.260228E-02    7.201474E-02   -7.976528E-02   
 5.250000E-01   -3.279625E-02    7.253691E-02   -8.029418E-02   
 5.300000E-01   -3.298120E-02    7.305818E-02   -8.081981E-02   
 5.350000E-01   -3.315701E-02    7.357860E-02   -8.134218E-02   
 5.400000E-01   -3.332356E-02    7.409824E-02   -8.186132E-02   
 5.450000E-01   -3.348074E-02    7.461715E-02   -8.237726E-02   
 5.500000E-01   -3.362842E-02    7.513540E-02   -8.289003E-02   
 5.550000E-01   -3.376650E-02    7.565302E-02   -8.339965E-02   
 5.600000E-01   -3.389486E-02    7.617008E-02   -8.390613E-02   
 5.650000E-01   -3.401340E-02    7.668662E-02   -8.440951E-02   
 5.700000E-01   -3.412201E-02    7.720267E-02   -8.490979E-02   
 5.750000E-01   -3.422059E-02    7.771827E-02   -8.540701E-02   
 5.800000E-01   -3.430903E-02    7.823347E-02   -8.590116E-02   
 5.850000E-01   -3.438724E-02    7.874828E-02   -8.639227E-02   
 5.900000E-01   -3.445512E-02    7.926273E-02   -8.688036E-02   
 5.950000E-01   -3.451258E-02    7.977685E-02   -8.736542E-02   
 6.000000E-01   -3.455954E-02    8.029065E-02   -8.784748E-02   
 6.050000E-01   -3.459590E-02    8.080414E-02   -8.832654E-02   
 6.100000E-01   -3.462158E-02    8.131735E-02   -8.880262E-02   
 6.150000E-01   -3.463650E-02    8.183026E-02   -8.927571E-02   
 6.200000E-01   -3.464057E-02    8.234289E-02   -8.974582E-02   
 6.250000E-01   -3.463374E-02    8.285523E-02   -9.021296E-02   
 6.300000E-01   -3.461591E-02    8.336727E-02   -9.067712E-02   
 6.350000E-01   -3.458703E-02    8.387902E-02   -9.113832E-02   
 6.400000E-01   -3.454703E-02    8.439044E-02   -9.159656E-02   
 6.450000E-01   -3.449584E-02    8.490153E-02   -9.205182E-02   
 6.500000E-01   -3.443341E-02    8.541226E-02   -9.250412E-02   
 6.550000E-01   -3.435968E-02    8.592260E-02   -9.295344E-02   
 6.600000E-01   -3.427460E-02    8.643253E-02   -9.339979E-02   
 6.650000E-01   -3.417811E-02    8.694200E-02   -9.384316E-02   
 6.700000E-01   -3.407019E-02    8.745099E-02   -9.428354E-02   
 6.750000E-01   -3.395077E-02    8.795945E-02   -9.472094E-02   
 6.800000E-01   -3.381984E-02    8.846734E-02   -9.515534E-02   
 6.850000E-01   -3.367735E-02    8.897459E-02   -9.558674E-02   
 6.900000E-01   -3.352327E-02    8.948117E-02   -9.601513E-02   
 6.950000E-01   -3.335759E-02    8.998701E-02   -9.644051E-02   
 7.000000E-01   -3.318027E-02    9.049205E-02   -9.686286E-02   
 7.050000E-01   -3.299131E-02    9.099623E-02   -9.728218E-02   
 7.100000E-01   -3.279069E-02    9.149947E-02   -9.769845E-02   
 7.150000E-01   -3.257840E-02    9.200171E-02   -9.811168E-02   
 7.200000E-01   -3.235445E-02    9.250287E-02   -9.852184E-02   
 7.250000E-01   -3.211883E-02    9.300287E-02   -9.892894E-02   
 7.300000E-01   -3.187155E-02    9.350163E-02   -9.933296E-02   
 7.350000E-01   -3.161263E-02    9.399907E-02   -9.973390E-02   
 7.400000E-01   -3.134207E-02    9.449508E-02   -1.001317E-01   
 7.450000E-01   -3.105990E-02    9.498960E-02   -1.005265E-01   
 7.500000E-01   -3.076616E-02    9.548251E-02   -1.009181E-01   
 7.550000E-01   -3.046086E-02    9.597372E-02   -1.013066E-01   
 7.600000E-01   -3.014405E-02    9.646313E-02   -1.016920E-01   
 7.650000E-01   -2.981576E-02    9.695064E-02   -1.020742E-01   
 7.700000E-01   -2.947606E-02    9.743614E-02   -1.024533E-01   
 7.750000E-01   -2.912498E-02    9.791953E-02   -1.028293E-01   
 7.800000E-01   -2.876259E-02    9.840070E-02   -1.032021E-01   
 7.850000E-01   -2.838896E-02    9.887952E-02   -1.035718E-01   
 7.900000E-01   -2.800415E-02    9.935590E-02   -1.039382E-01   
 7.950000E-01   -2.760824E-02    9.982972E-02   -1.043016E-01   
 8.000000E-01   -2.720131E-02    1.003008E-01   -1.046617E-01   
 8.050000E-01   -2.678344E-02    1.007692E-01   -1.050187E-01   
 8.100000E-01   -2.635474E-02    1.012346E-01   -1.053726E-01   
 8.150000E-01   -2.591529E-02    1.016969E-01   -1.057233E-01   
 8.200000E-01   -2.546520E-02    1.021562E-01   -1.060708E-01   
 8.250000E-01   -2.500458E-02    1.026121E-01   -1.064151E-01   
