


A.  .needle_dynamics.Last_Run.TIME (sec)
B.  .needle_dynamics.Last_Run.handle_XFORM.X (meter)
C.  .needle_dynamics.Last_Run.handle_XFORM.Y (meter)
D.  .needle_dynamics.Last_Run.handle_XFORM.Z (meter)

       A               B               C               D         
 0.000000E+00   -7.650000E-02    0.000000E+00    0.000000E+00   
 5.000000E-03   -7.650000E-02    0.000000E+00    1.570732E-03   
 1.000000E-02   -7.650000E-02    0.000000E+00    3.141076E-03   
 1.500000E-02   -7.650000E-02    0.000000E+00    4.710645E-03   
 2.000000E-02   -7.650000E-02    0.000000E+00    6.279052E-03   
 2.500000E-02   -7.650000E-02    0.000000E+00    7.845910E-03   
 3.000000E-02   -7.650000E-02    0.000000E+00    9.410831E-03   
 3.500000E-02   -7.650000E-02    0.000000E+00    1.097343E-02   
 4.000000E-02   -7.650000E-02    0.000000E+00    1.253332E-02   
 4.500000E-02   -7.650000E-02    0.000000E+00    1.409012E-02   
 5.000000E-02   -7.650000E-02    0.000000E+00    1.564345E-02   
 5.500000E-02   -7.650000E-02    0.000000E+00    1.719291E-02   
 6.000000E-02   -7.650000E-02    0.000000E+00    1.873813E-02   
 6.500000E-02   -7.650000E-02    0.000000E+00    2.027873E-02   
 7.000000E-02   -7.650000E-02    0.000000E+00    2.181432E-02   
 7.500000E-02   -7.650000E-02    0.000000E+00    2.334454E-02   
 8.000000E-02   -7.650000E-02    0.000000E+00    2.486899E-02   
 8.500000E-02   -7.650000E-02    0.000000E+00    2.638730E-02   
 9.000000E-02   -7.650000E-02    0.000000E+00    2.789911E-02   
 9.500000E-02   -7.650000E-02    0.000000E+00    2.940403E-02   
 1.000000E-01   -7.650000E-02    0.000000E+00    3.090170E-02   
 1.050000E-01   -7.650000E-02    0.000000E+00    3.239174E-02   
 1.100000E-01   -7.650000E-02    0.000000E+00    3.387379E-02   
 1.150000E-01   -7.650000E-02    0.000000E+00    3.534748E-02   
 1.200000E-01   -7.650000E-02    0.000000E+00    3.681246E-02   
 1.250000E-01   -7.650000E-02    0.000000E+00    3.826834E-02   
 1.300000E-01   -7.650000E-02    0.000000E+00    3.971479E-02   
 1.350000E-01   -7.650000E-02    0.000000E+00    4.115144E-02   
 1.400000E-01   -7.650000E-02    0.000000E+00    4.257793E-02   
 1.450000E-01   -7.650000E-02    0.000000E+00    4.399392E-02   
 1.500000E-01   -7.650000E-02    0.000000E+00    4.539905E-02   
 1.550000E-01   -7.650000E-02    0.000000E+00    4.679298E-02   
 1.600000E-01   -7.650000E-02    0.000000E+00    4.817537E-02   
 1.650000E-01   -7.650000E-02    0.000000E+00    4.954587E-02   
 1.700000E-01   -7.650000E-02    0.000000E+00    5.090414E-02   
 1.750000E-01   -7.650000E-02    0.000000E+00    5.224986E-02   
 1.800000E-01   -7.650000E-02    0.000000E+00    5.358268E-02   
 1.850000E-01   -7.650000E-02    0.000000E+00    5.490228E-02   
 1.900000E-01   -7.650000E-02    0.000000E+00    5.620834E-02   
 1.950000E-01   -7.650000E-02    0.000000E+00    5.750053E-02   
 2.000000E-01   -7.650000E-02    0.000000E+00    5.877853E-02   
 2.050000E-01   -7.650000E-02    0.000000E+00    6.004202E-02   
 2.100000E-01   -7.650000E-02    0.000000E+00    6.129071E-02   
 2.150000E-01   -7.650000E-02    0.000000E+00    6.252427E-02   
 2.200000E-01   -7.650000E-02    0.000000E+00    6.374240E-02   
 2.250000E-01   -7.650000E-02    0.000000E+00    6.494480E-02   
 2.300000E-01   -7.650000E-02    0.000000E+00    6.613119E-02   
 2.350000E-01   -7.650000E-02    0.000000E+00    6.730125E-02   
 2.400000E-01   -7.650000E-02    0.000000E+00    6.845471E-02   
 2.450000E-01   -7.650000E-02    0.000000E+00    6.959128E-02   
 2.500000E-01   -7.650000E-02    0.000000E+00    7.071068E-02   
 2.550000E-01   -7.650000E-02    0.000000E+00    7.181263E-02   
 2.600000E-01   -7.650000E-02    0.000000E+00    7.289686E-02   
 2.650000E-01   -7.650000E-02    0.000000E+00    7.396311E-02   
 2.700000E-01   -7.650000E-02    0.000000E+00    7.501111E-02   
 2.750000E-01   -7.650000E-02    0.000000E+00    7.604060E-02   
 2.800000E-01   -7.650000E-02    0.000000E+00    7.705132E-02   
 2.850000E-01   -7.650000E-02    0.000000E+00    7.804304E-02   
 2.900000E-01   -7.650000E-02    0.000000E+00    7.901550E-02   
 2.950000E-01   -7.650000E-02    0.000000E+00    7.996847E-02   
 3.000000E-01   -7.650000E-02    0.000000E+00    8.090170E-02   
 3.050000E-01   -7.650000E-02    0.000000E+00    8.181497E-02   
 3.100000E-01   -7.650000E-02    0.000000E+00    8.270806E-02   
 3.150000E-01   -7.650000E-02    0.000000E+00    8.358074E-02   
 3.200000E-01   -7.650000E-02    0.000000E+00    8.443279E-02   
 3.250000E-01   -7.650000E-02    0.000000E+00    8.526402E-02   
 3.300000E-01   -7.650000E-02    0.000000E+00    8.607420E-02   
 3.350000E-01   -7.650000E-02    0.000000E+00    8.686315E-02   
 3.400000E-01   -7.650000E-02    0.000000E+00    8.763067E-02   
 3.450000E-01   -7.650000E-02    0.000000E+00    8.837656E-02   
 3.500000E-01   -7.650000E-02    0.000000E+00    8.910065E-02   
 3.550000E-01   -7.650000E-02    0.000000E+00    8.980276E-02   
 3.600000E-01   -7.650000E-02    0.000000E+00    9.048271E-02   
 3.650000E-01   -7.650000E-02    0.000000E+00    9.114033E-02   
 3.700000E-01   -7.650000E-02    0.000000E+00    9.177546E-02   
 3.750000E-01   -7.650000E-02    0.000000E+00    9.238795E-02   
 3.800000E-01   -7.650000E-02    0.000000E+00    9.297765E-02   
 3.850000E-01   -7.650000E-02    0.000000E+00    9.354440E-02   
 3.900000E-01   -7.650000E-02    0.000000E+00    9.408808E-02   
 3.950000E-01   -7.650000E-02    0.000000E+00    9.460854E-02   
 4.000000E-01   -7.650000E-02    0.000000E+00    9.510565E-02   
 4.050000E-01   -7.650000E-02    0.000000E+00    9.557930E-02   
 4.100000E-01   -7.650000E-02    0.000000E+00    9.602937E-02   
 4.150000E-01   -7.650000E-02    0.000000E+00    9.645574E-02   
 4.200000E-01   -7.650000E-02    0.000000E+00    9.685832E-02   
 4.250000E-01   -7.650000E-02    0.000000E+00    9.723699E-02   
 4.300000E-01   -7.650000E-02    0.000000E+00    9.759168E-02   
 4.350000E-01   -7.650000E-02    0.000000E+00    9.792228E-02   
 4.400000E-01   -7.650000E-02    0.000000E+00    9.822873E-02   
 4.450000E-01   -7.650000E-02    0.000000E+00    9.851093E-02   
 4.500000E-01   -7.650000E-02    0.000000E+00    9.876883E-02   
 4.550000E-01   -7.650000E-02    0.000000E+00    9.900237E-02   
 4.600000E-01   -7.650000E-02    0.000000E+00    9.921147E-02   
 4.650000E-01   -7.650000E-02    0.000000E+00    9.939610E-02   
 4.700000E-01   -7.650000E-02    0.000000E+00    9.955620E-02   
 4.750000E-01   -7.650000E-02    0.000000E+00    9.969173E-02   
 4.800000E-01   -7.650000E-02    0.000000E+00    9.980267E-02   
 4.850000E-01   -7.650000E-02    0.000000E+00    9.988899E-02   
 4.900000E-01   -7.650000E-02    0.000000E+00    9.995066E-02   
 4.950000E-01   -7.650000E-02    0.000000E+00    9.998766E-02   
 5.000000E-01   -7.650000E-02    0.000000E+00    1.000000E-01   
 5.050000E-01   -7.650000E-02    0.000000E+00    9.998766E-02   
 5.100000E-01   -7.650000E-02    0.000000E+00    9.995066E-02   
 5.150000E-01   -7.650000E-02    0.000000E+00    9.988899E-02   
 5.200000E-01   -7.650000E-02    0.000000E+00    9.980267E-02   
 5.250000E-01   -7.650000E-02    0.000000E+00    9.969173E-02   
 5.300000E-01   -7.650000E-02    0.000000E+00    9.955620E-02   
 5.350000E-01   -7.650000E-02    0.000000E+00    9.939610E-02   
 5.400000E-01   -7.650000E-02    0.000000E+00    9.921147E-02   
 5.450000E-01   -7.650000E-02    0.000000E+00    9.900237E-02   
 5.500000E-01   -7.650000E-02    0.000000E+00    9.876883E-02   
 5.550000E-01   -7.650000E-02    0.000000E+00    9.851093E-02   
 5.600000E-01   -7.650000E-02    0.000000E+00    9.822873E-02   
 5.650000E-01   -7.650000E-02    0.000000E+00    9.792228E-02   
 5.700000E-01   -7.650000E-02    0.000000E+00    9.759168E-02   
 5.750000E-01   -7.650000E-02    0.000000E+00    9.723699E-02   
 5.800000E-01   -7.650000E-02    0.000000E+00    9.685832E-02   
 5.850000E-01   -7.650000E-02    0.000000E+00    9.645574E-02   
 5.900000E-01   -7.650000E-02    0.000000E+00    9.602937E-02   
 5.950000E-01   -7.650000E-02    0.000000E+00    9.557930E-02   
 6.000000E-01   -7.650000E-02    0.000000E+00    9.510565E-02   
 6.050000E-01   -7.650000E-02    0.000000E+00    9.460854E-02   
 6.100000E-01   -7.650000E-02    0.000000E+00    9.408808E-02   
 6.150000E-01   -7.650000E-02    0.000000E+00    9.354440E-02   
 6.200000E-01   -7.650000E-02    0.000000E+00    9.297765E-02   
 6.250000E-01   -7.650000E-02    0.000000E+00    9.238795E-02   
 6.300000E-01   -7.650000E-02    0.000000E+00    9.177546E-02   
 6.350000E-01   -7.650000E-02    0.000000E+00    9.114033E-02   
 6.400000E-01   -7.650000E-02    0.000000E+00    9.048271E-02   
 6.450000E-01   -7.650000E-02    0.000000E+00    8.980276E-02   
 6.500000E-01   -7.650000E-02    0.000000E+00    8.910065E-02   
 6.550000E-01   -7.650000E-02    0.000000E+00    8.837656E-02   
 6.600000E-01   -7.650000E-02    0.000000E+00    8.763067E-02   
 6.650000E-01   -7.650000E-02    0.000000E+00    8.686315E-02   
 6.700000E-01   -7.650000E-02    0.000000E+00    8.607420E-02   
 6.750000E-01   -7.650000E-02    0.000000E+00    8.526402E-02   
 6.800000E-01   -7.650000E-02    0.000000E+00    8.443279E-02   
 6.850000E-01   -7.650000E-02    0.000000E+00    8.358074E-02   
 6.900000E-01   -7.650000E-02    0.000000E+00    8.270806E-02   
 6.950000E-01   -7.650000E-02    0.000000E+00    8.181497E-02   
 7.000000E-01   -7.650000E-02    0.000000E+00    8.090170E-02   
 7.050000E-01   -7.650000E-02    0.000000E+00    7.996847E-02   
 7.100000E-01   -7.650000E-02    0.000000E+00    7.901550E-02   
 7.150000E-01   -7.650000E-02    0.000000E+00    7.804304E-02   
 7.200000E-01   -7.650000E-02    0.000000E+00    7.705132E-02   
 7.250000E-01   -7.650000E-02    0.000000E+00    7.604060E-02   
 7.300000E-01   -7.650000E-02    0.000000E+00    7.501111E-02   
 7.350000E-01   -7.650000E-02    0.000000E+00    7.396311E-02   
 7.400000E-01   -7.650000E-02    0.000000E+00    7.289686E-02   
 7.450000E-01   -7.650000E-02    0.000000E+00    7.181263E-02   
 7.500000E-01   -7.650000E-02    0.000000E+00    7.071068E-02   
 7.550000E-01   -7.650000E-02    0.000000E+00    6.959128E-02   
 7.600000E-01   -7.650000E-02    0.000000E+00    6.845471E-02   
 7.650000E-01   -7.650000E-02    0.000000E+00    6.730125E-02   
 7.700000E-01   -7.650000E-02    0.000000E+00    6.613119E-02   
 7.750000E-01   -7.650000E-02    0.000000E+00    6.494480E-02   
 7.800000E-01   -7.650000E-02    0.000000E+00    6.374240E-02   
 7.850000E-01   -7.650000E-02    0.000000E+00    6.252427E-02   
 7.900000E-01   -7.650000E-02    0.000000E+00    6.129071E-02   
 7.950000E-01   -7.650000E-02    0.000000E+00    6.004202E-02   
 8.000000E-01   -7.650000E-02    0.000000E+00    5.877853E-02   
 8.050000E-01   -7.650000E-02    0.000000E+00    5.750053E-02   
 8.100000E-01   -7.650000E-02    0.000000E+00    5.620834E-02   
 8.150000E-01   -7.650000E-02    0.000000E+00    5.490228E-02   
 8.200000E-01   -7.650000E-02    0.000000E+00    5.358268E-02   
 8.250000E-01   -7.650000E-02    0.000000E+00    5.224986E-02   
 8.300000E-01   -7.650000E-02    0.000000E+00    5.090414E-02   
 8.350000E-01   -7.650000E-02    0.000000E+00    4.954587E-02   
 8.400000E-01   -7.650000E-02    0.000000E+00    4.817537E-02   
 8.450000E-01   -7.650000E-02    0.000000E+00    4.679298E-02   
 8.500000E-01   -7.650000E-02    0.000000E+00    4.539905E-02   
 8.550000E-01   -7.650000E-02    0.000000E+00    4.399392E-02   
 8.600000E-01   -7.650000E-02    0.000000E+00    4.257793E-02   
 8.650000E-01   -7.650000E-02    0.000000E+00    4.115144E-02   
 8.700000E-01   -7.650000E-02    0.000000E+00    3.971479E-02   
 8.750000E-01   -7.650000E-02    0.000000E+00    3.826834E-02   
 8.800000E-01   -7.650000E-02    0.000000E+00    3.681246E-02   
 8.850000E-01   -7.650000E-02    0.000000E+00    3.534748E-02   
 8.900000E-01   -7.650000E-02    0.000000E+00    3.387379E-02   
 8.950000E-01   -7.650000E-02    0.000000E+00    3.239174E-02   
 9.000000E-01   -7.650000E-02    0.000000E+00    3.090170E-02   
 9.050000E-01   -7.650000E-02    0.000000E+00    2.940403E-02   
 9.100000E-01   -7.650000E-02    0.000000E+00    2.789911E-02   
 9.150000E-01   -7.650000E-02    0.000000E+00    2.638730E-02   
 9.200000E-01   -7.650000E-02    0.000000E+00    2.486899E-02   
 9.250000E-01   -7.650000E-02    0.000000E+00    2.334454E-02   
 9.300000E-01   -7.650000E-02    0.000000E+00    2.181432E-02   
 9.350000E-01   -7.650000E-02    0.000000E+00    2.027873E-02   
 9.400000E-01   -7.650000E-02    0.000000E+00    1.873813E-02   
 9.450000E-01   -7.650000E-02    0.000000E+00    1.719291E-02   
 9.500000E-01   -7.650000E-02    0.000000E+00    1.564345E-02   
 9.550000E-01   -7.650000E-02    0.000000E+00    1.409012E-02   
 9.600000E-01   -7.650000E-02    0.000000E+00    1.253332E-02   
 9.650000E-01   -7.650000E-02    0.000000E+00    1.097343E-02   
 9.700000E-01   -7.650000E-02    0.000000E+00    9.410831E-03   
 9.750000E-01   -7.650000E-02    0.000000E+00    7.845910E-03   
 9.800000E-01   -7.650000E-02    0.000000E+00    6.279052E-03   
 9.850000E-01   -7.650000E-02    0.000000E+00    4.710645E-03   
 9.900000E-01   -7.650000E-02    0.000000E+00    3.141076E-03   
 9.950000E-01   -7.650000E-02    0.000000E+00    1.570732E-03   
 1.000000E+00   -7.650000E-02    0.000000E+00    0.000000E+00   
