Time (s),Handle Position x (m),Handle Position y (m),Handle Position z (m),Handle Euler phi (rad),Handle Euler theta (rad),Handle Euler psi (rad),Reaction Force x (m),Reaction Force y (m),Reaction Force z (m),Reaction Moment x (m),Reaction Moment y (m),Reaction Moment z (m),Tip Position x (m),Tip Position y (m),Tip Position z (m),Tip Euler phi (rad),Tip Euler theta (rad),Tip Euler psi (rad),Input Force x (m),Input Force y (m),Input Force z (m),Input Moment x (m),Input Moment y (m),Input Moment z (m)
1.000000E-01,-7.650000E-02,0.000000E+00,3.090170E-02,0.000000E+00,0.000000E+00,0.000000E+00,-8.384461E-05,0.000000E+00,1.008449E+00,0.000000E+00,-3.865860E-02,0.000000E+00,3.381148E-01,0.000000E+00,5.561471E-03,4.712389E+00,9.030110E-02,1.570796E+00,0.000000E+00,0.000000E+00,-2.934131E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.050000E-01,-7.650000E-02,0.000000E+00,3.239174E-02,0.000000E+00,0.000000E+00,0.000000E+00,-8.717315E-05,0.000000E+00,1.015775E+00,0.000000E+00,-4.016256E-02,0.000000E+00,3.380537E-01,0.000000E+00,6.278710E-03,4.712389E+00,9.426702E-02,1.570796E+00,0.000000E+00,0.000000E+00,-3.076185E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.100000E-01,-7.650000E-02,0.000000E+00,3.387379E-02,0.000000E+00,0.000000E+00,0.000000E+00,-8.704307E-05,0.000000E+00,1.020327E+00,0.000000E+00,-4.166265E-02,0.000000E+00,3.379902E-01,0.000000E+00,6.991946E-03,4.712389E+00,9.821368E-02,1.570796E+00,0.000000E+00,0.000000E+00,-3.216882E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.150000E-01,-7.650000E-02,0.000000E+00,3.534748E-02,0.000000E+00,0.000000E+00,0.000000E+00,-8.537185E-05,0.000000E+00,1.024869E+00,0.000000E+00,-4.315796E-02,0.000000E+00,3.379242E-01,0.000000E+00,7.700144E-03,4.712389E+00,1.021446E-01,1.570796E+00,0.000000E+00,0.000000E+00,-3.356301E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.200000E-01,-7.650000E-02,0.000000E+00,3.681246E-02,0.000000E+00,0.000000E+00,0.000000E+00,-8.236669E-05,0.000000E+00,1.029394E+00,0.000000E+00,-4.464672E-02,0.000000E+00,3.378560E-01,0.000000E+00,8.402881E-03,4.712389E+00,1.060601E-01,1.570796E+00,0.000000E+00,0.000000E+00,-3.494578E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.250000E-01,-7.650000E-02,0.000000E+00,3.826834E-02,0.000000E+00,0.000000E+00,0.000000E+00,-7.842783E-05,0.000000E+00,1.033897E+00,0.000000E+00,-4.612700E-02,0.000000E+00,3.377855E-01,0.000000E+00,9.100165E-03,4.712389E+00,1.099582E-01,1.570796E+00,0.000000E+00,0.000000E+00,-3.631856E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.300000E-01,-7.650000E-02,0.000000E+00,3.971479E-02,0.000000E+00,0.000000E+00,0.000000E+00,-7.402800E-05,0.000000E+00,1.038370E+00,0.000000E+00,-4.759709E-02,0.000000E+00,3.377128E-01,0.000000E+00,9.792247E-03,4.712389E+00,1.138359E-01,1.570796E+00,0.000000E+00,0.000000E+00,-3.768242E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.350000E-01,-7.650000E-02,0.000000E+00,4.115144E-02,0.000000E+00,0.000000E+00,0.000000E+00,-6.958906E-05,0.000000E+00,1.042810E+00,0.000000E+00,-4.905571E-02,0.000000E+00,3.376381E-01,0.000000E+00,1.047946E-02,4.712389E+00,1.176895E-01,1.570796E+00,0.000000E+00,0.000000E+00,-3.903802E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.400000E-01,-7.650000E-02,0.000000E+00,4.257793E-02,0.000000E+00,0.000000E+00,0.000000E+00,-6.540873E-05,0.000000E+00,1.047213E+00,0.000000E+00,-5.050202E-02,0.000000E+00,3.375615E-01,0.000000E+00,1.116209E-02,4.712389E+00,1.215158E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.038553E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.450000E-01,-7.650000E-02,0.000000E+00,4.399392E-02,0.000000E+00,0.000000E+00,0.000000E+00,-6.163847E-05,0.000000E+00,1.051578E+00,0.000000E+00,-5.193555E-02,0.000000E+00,3.374831E-01,0.000000E+00,1.184032E-02,4.712389E+00,1.253118E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.172475E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.500000E-01,-7.650000E-02,0.000000E+00,4.539905E-02,0.000000E+00,0.000000E+00,0.000000E+00,-5.829858E-05,0.000000E+00,1.055904E+00,0.000000E+00,-5.335607E-02,0.000000E+00,3.374030E-01,0.000000E+00,1.251419E-02,4.712389E+00,1.290757E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.305519E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.550000E-01,-7.650000E-02,0.000000E+00,4.679298E-02,0.000000E+00,0.000000E+00,0.000000E+00,-5.531465E-05,0.000000E+00,1.060191E+00,0.000000E+00,-5.476352E-02,0.000000E+00,3.373213E-01,0.000000E+00,1.318365E-02,4.712389E+00,1.328059E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.437625E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.600000E-01,-7.650000E-02,0.000000E+00,4.817537E-02,0.000000E+00,0.000000E+00,0.000000E+00,-5.256351E-05,0.000000E+00,1.064440E+00,0.000000E+00,-5.615786E-02,0.000000E+00,3.372380E-01,0.000000E+00,1.384851E-02,4.712389E+00,1.365015E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.568727E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.650000E-01,-7.650000E-02,0.000000E+00,4.954587E-02,0.000000E+00,0.000000E+00,0.000000E+00,-4.990869E-05,0.000000E+00,1.068651E+00,0.000000E+00,-5.753901E-02,0.000000E+00,3.371533E-01,0.000000E+00,1.450855E-02,4.712389E+00,1.401620E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.698763E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.700000E-01,-7.650000E-02,0.000000E+00,5.090414E-02,0.000000E+00,0.000000E+00,0.000000E+00,-4.723364E-05,0.000000E+00,1.072822E+00,0.000000E+00,-5.890685E-02,0.000000E+00,3.370672E-01,0.000000E+00,1.516352E-02,4.712389E+00,1.437869E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.827679E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.750000E-01,-7.650000E-02,0.000000E+00,5.224986E-02,0.000000E+00,0.000000E+00,0.000000E+00,-4.445624E-05,0.000000E+00,1.076955E+00,0.000000E+00,-6.026115E-02,0.000000E+00,3.369798E-01,0.000000E+00,1.581317E-02,4.712389E+00,1.473757E-01,1.570796E+00,0.000000E+00,0.000000E+00,-4.955431E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.800000E-01,-7.650000E-02,0.000000E+00,5.358268E-02,0.000000E+00,0.000000E+00,0.000000E+00,-4.153352E-05,0.000000E+00,1.081046E+00,0.000000E+00,-6.160163E-02,0.000000E+00,3.368912E-01,0.000000E+00,1.645727E-02,4.712389E+00,1.509281E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.081979E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.850000E-01,-7.650000E-02,0.000000E+00,5.490228E-02,0.000000E+00,0.000000E+00,0.000000E+00,-3.845741E-05,0.000000E+00,1.085097E+00,0.000000E+00,-6.292795E-02,0.000000E+00,3.368015E-01,0.000000E+00,1.709559E-02,4.712389E+00,1.544434E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.207295E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.900000E-01,-7.650000E-02,0.000000E+00,5.620834E-02,0.000000E+00,0.000000E+00,0.000000E+00,-3.524533E-05,0.000000E+00,1.089105E+00,0.000000E+00,-6.423973E-02,0.000000E+00,3.367107E-01,0.000000E+00,1.772796E-02,4.712389E+00,1.579208E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.331350E-03,0.000000E+00,0.000000E+00,0.000000E+00
1.950000E-01,-7.650000E-02,0.000000E+00,5.750053E-02,0.000000E+00,0.000000E+00,0.000000E+00,-3.192921E-05,0.000000E+00,1.093070E+00,0.000000E+00,-6.553660E-02,0.000000E+00,3.366189E-01,0.000000E+00,1.835421E-02,4.712389E+00,1.613595E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.454118E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-01,-7.650000E-02,0.000000E+00,5.877853E-02,0.000000E+00,0.000000E+00,0.000000E+00,-2.854537E-05,0.000000E+00,1.096989E+00,0.000000E+00,-6.681817E-02,0.000000E+00,3.365263E-01,0.000000E+00,1.897419E-02,4.712389E+00,1.647587E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.575572E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.050000E-01,-7.650000E-02,0.000000E+00,6.004202E-02,0.000000E+00,0.000000E+00,0.000000E+00,-2.512704E-05,0.000000E+00,1.100862E+00,0.000000E+00,-6.808410E-02,0.000000E+00,3.364328E-01,0.000000E+00,1.958774E-02,4.712389E+00,1.681175E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.695686E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.100000E-01,-7.650000E-02,0.000000E+00,6.129071E-02,0.000000E+00,0.000000E+00,0.000000E+00,-2.169986E-05,0.000000E+00,1.104688E+00,0.000000E+00,-6.933404E-02,0.000000E+00,3.363387E-01,0.000000E+00,2.019473E-02,4.712389E+00,1.714349E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.814431E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.150000E-01,-7.650000E-02,0.000000E+00,6.252427E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.828033E-05,0.000000E+00,1.108466E+00,0.000000E+00,-7.056767E-02,0.000000E+00,3.362440E-01,0.000000E+00,2.079502E-02,4.712389E+00,1.747102E-01,1.570796E+00,0.000000E+00,0.000000E+00,-5.931776E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.200000E-01,-7.650000E-02,0.000000E+00,6.374240E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.487650E-05,0.000000E+00,1.112195E+00,0.000000E+00,-7.178469E-02,0.000000E+00,3.361488E-01,0.000000E+00,2.138845E-02,4.712389E+00,1.779423E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.047689E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.250000E-01,-7.650000E-02,0.000000E+00,6.494480E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.148994E-05,0.000000E+00,1.115873E+00,0.000000E+00,-7.298480E-02,0.000000E+00,3.360532E-01,0.000000E+00,2.197487E-02,4.712389E+00,1.811307E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.162139E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.300000E-01,-7.650000E-02,0.000000E+00,6.613119E-02,0.000000E+00,0.000000E+00,0.000000E+00,-8.118286E-06,0.000000E+00,1.119500E+00,0.000000E+00,-7.416772E-02,0.000000E+00,3.359573E-01,0.000000E+00,2.255412E-02,4.712389E+00,1.842744E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.275093E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.350000E-01,-7.650000E-02,0.000000E+00,6.730125E-02,0.000000E+00,0.000000E+00,0.000000E+00,-4.757613E-06,0.000000E+00,1.123075E+00,0.000000E+00,-7.533318E-02,0.000000E+00,3.358611E-01,0.000000E+00,2.312605E-02,4.712389E+00,1.873728E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.386519E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.400000E-01,-7.650000E-02,0.000000E+00,6.845471E-02,0.000000E+00,0.000000E+00,0.000000E+00,-1.404327E-06,0.000000E+00,1.126597E+00,0.000000E+00,-7.648089E-02,0.000000E+00,3.357649E-01,0.000000E+00,2.369050E-02,4.712389E+00,1.904252E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.496384E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.450000E-01,-7.650000E-02,0.000000E+00,6.959128E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.939255E-06,0.000000E+00,1.130066E+00,0.000000E+00,-7.761060E-02,0.000000E+00,3.356686E-01,0.000000E+00,2.424731E-02,4.712389E+00,1.934309E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.604658E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.500000E-01,-7.650000E-02,0.000000E+00,7.071068E-02,0.000000E+00,0.000000E+00,0.000000E+00,5.305193E-06,0.000000E+00,1.133479E+00,0.000000E+00,-7.872200E-02,0.000000E+00,3.355723E-01,0.000000E+00,2.479632E-02,4.712389E+00,1.963892E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.711309E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.550000E-01,-7.650000E-02,0.000000E+00,7.181263E-02,0.000000E+00,0.000000E+00,0.000000E+00,8.610607E-06,0.000000E+00,1.136837E+00,0.000000E+00,-7.981486E-02,0.000000E+00,3.354762E-01,0.000000E+00,2.533738E-02,4.712389E+00,1.992994E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.816306E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.600000E-01,-7.650000E-02,0.000000E+00,7.289686E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.194210E-05,0.000000E+00,1.140139E+00,0.000000E+00,-8.088890E-02,0.000000E+00,3.353804E-01,0.000000E+00,2.587032E-02,4.712389E+00,2.021609E-01,1.570796E+00,0.000000E+00,0.000000E+00,-6.919620E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.650000E-01,-7.650000E-02,0.000000E+00,7.396311E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.527272E-05,0.000000E+00,1.143383E+00,0.000000E+00,-8.194383E-02,0.000000E+00,3.352849E-01,0.000000E+00,2.639500E-02,4.712389E+00,2.049731E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.021221E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.700000E-01,-7.650000E-02,0.000000E+00,7.501111E-02,0.000000E+00,0.000000E+00,0.000000E+00,1.853852E-05,0.000000E+00,1.146568E+00,0.000000E+00,-8.297943E-02,0.000000E+00,3.351898E-01,0.000000E+00,2.691127E-02,4.712389E+00,2.077353E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.121080E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.750000E-01,-7.650000E-02,0.000000E+00,7.604060E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.181446E-05,0.000000E+00,1.149695E+00,0.000000E+00,-8.399544E-02,0.000000E+00,3.350952E-01,0.000000E+00,2.741898E-02,4.712389E+00,2.104469E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.219169E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.800000E-01,-7.650000E-02,0.000000E+00,7.705132E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.506915E-05,0.000000E+00,1.152761E+00,0.000000E+00,-8.499159E-02,0.000000E+00,3.350012E-01,0.000000E+00,2.791799E-02,4.712389E+00,2.131072E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.315457E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.850000E-01,-7.650000E-02,0.000000E+00,7.804304E-02,0.000000E+00,0.000000E+00,0.000000E+00,2.825352E-05,0.000000E+00,1.155766E+00,0.000000E+00,-8.596766E-02,0.000000E+00,3.349079E-01,0.000000E+00,2.840814E-02,4.712389E+00,2.157159E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.409916E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.900000E-01,-7.650000E-02,0.000000E+00,7.901550E-02,0.000000E+00,0.000000E+00,0.000000E+00,3.143458E-05,0.000000E+00,1.158710E+00,0.000000E+00,-8.692341E-02,0.000000E+00,3.348155E-01,0.000000E+00,2.888929E-02,4.712389E+00,2.182721E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.502520E-03,0.000000E+00,0.000000E+00,0.000000E+00
2.950000E-01,-7.650000E-02,0.000000E+00,7.996847E-02,0.000000E+00,0.000000E+00,0.000000E+00,3.457793E-05,0.000000E+00,1.161591E+00,0.000000E+00,-8.785858E-02,0.000000E+00,3.347238E-01,0.000000E+00,2.936130E-02,4.712389E+00,2.207754E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.593239E-03,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-01,-7.650000E-02,0.000000E+00,8.090170E-02,0.000000E+00,0.000000E+00,0.000000E+00,3.765009E-05,0.000000E+00,1.164409E+00,0.000000E+00,-8.877298E-02,0.000000E+00,3.346332E-01,0.000000E+00,2.982404E-02,4.712389E+00,2.232252E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.682046E-03,0.000000E+00,0.000000E+00,0.000000E+00
3.050000E-01,-7.650000E-02,0.000000E+00,8.181497E-02,0.000000E+00,0.000000E+00,0.000000E+00,4.070889E-05,0.000000E+00,1.167163E+00,0.000000E+00,-8.966639E-02,0.000000E+00,3.345435E-01,0.000000E+00,3.027736E-02,4.712389E+00,2.256211E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.768915E-03,0.000000E+00,0.000000E+00,0.000000E+00
3.100000E-01,-7.650000E-02,0.000000E+00,8.270806E-02,0.000000E+00,0.000000E+00,0.000000E+00,4.371723E-05,0.000000E+00,1.169852E+00,0.000000E+00,-9.053856E-02,0.000000E+00,3.344550E-01,0.000000E+00,3.072112E-02,4.712389E+00,2.279624E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.853818E-03,0.000000E+00,0.000000E+00,0.000000E+00
3.150000E-01,-7.650000E-02,0.000000E+00,8.358074E-02,0.000000E+00,0.000000E+00,0.000000E+00,4.665507E-05,0.000000E+00,1.172475E+00,0.000000E+00,-9.138932E-02,0.000000E+00,3.343677E-01,0.000000E+00,3.115519E-02,4.712389E+00,2.302487E-01,1.570796E+00,0.000000E+00,0.000000E+00,-7.936730E-03,0.000000E+00,0.000000E+00,0.000000E+00
3.200000E-01,-7.650000E-02,0.000000E+00,8.443279E-02,0.000000E+00,0.000000E+00,0.000000E+00,4.956523E-05,0.000000E+00,1.175032E+00,0.000000E+00,-9.221844E-02,0.000000E+00,3.342817E-01,0.000000E+00,3.157944E-02,4.712389E+00,2.324796E-01,1.570796E+00,0.000000E+00,0.000000E+00,-8.017624E-03,0.000000E+00,0.000000E+00,0.000000E+00
3.250000E-01,-7.650000E-02,0.000000E+00,8.526402E-02,0.000000E+00,0.000000E+00,0.000000E+00,5.241836E-05,0.000000E+00,1.177522E+00,0.000000E+00,-9.302574E-02,0.000000E+00,3.341971E-01,0.000000E+00,3.199374E-02,4.712389E+00,2.346544E-01,1.570796E+00,0.000000E+00,0.000000E+00,-8.096477E-03,0.000000E+00,0.000000E+00,0.000000E+00
